ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
105,CORIOLIS CRT,K2S 0P3,Ward 6,,4,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Berrywood 2007 B,1,128790,1697,1107745,Construction,2011-11-02
109,CORIOLIS CRT,K2S 0P3,Ward 6,,6,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Sandfield 2007 C 3 bdrm,1,167360,2248,1107746,Construction,2011-11-02
115,CORIOLIS CRT,K2S 0P3,Ward 6,,9,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Valleyfield 2008 B,1,175410,2363,1107749,Construction,2011-11-02
11,CLARIDGE DR,K2J 5A3,Ward 3,4M-,18,CONTRACTOR UNKNOWN,Institutional,Nepean,Install  102 solar panels on roof of a single storey institutional building (Michaelle Jean School),0,87000,1000,1107750,Construction,2011-11-02
116,CORIOLIS CRT,K2S 0P3,Ward 6,,15,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Tuxford 2008 A Walkout,1,196890,2657,1107751,Construction,2011-11-02
118,CORIOLIS CRT,K2S 0P3,Ward 6,,14,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Tuxford 2008 C Walkout,1,196890,2657,1107752,Construction,2011-11-02
1395,MONTRESOR WAY,K4A 3C3,Ward 1,50M-161,283,ONTARIO SOLAR EXPERTS,Single,Cumberland,Install solar panels on the roof of a detached dwelling,0,35000,161,1107753,Construction,2011-11-02
120,CORIOLIS CRT,K2S 0P3,Ward 6,,13,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Westlynn 2007 B walkout,1,209220,2846,1107754,Construction,2011-11-02
1910,ST. LAURENT BLVD,K1G 1A4,Ward 18,643,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Plumbing only - Installation of two sinks in a 1 storey commercial building,0,0,0,1107755,Construction,2011-11-02
121,CORIOLIS CRT,K2S 0P3,Ward 6,,12,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Summercliffe 2007 C walkout,1,185849,2512,1107756,Construction,2011-11-02
305,GALLANTRY WAY,K2S 0P8,Ward 6,,89,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Birchgrove 2011 B,1,125890,1727,1107757,Construction,2011-11-02
317,GALLANTRY WAY,K2S 0P8,Ward 6,,95,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Youngston 2007 A,1,165249,2217,1107758,Construction,2011-11-02
61,HUNTMAR DR,K2S 0P3,Ward 6,,23,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Ferncliffe 2011 A,1,150700,2010,1107759,Construction,2011-11-02
59,HUNTMAR DR,K2S 0P3,Ward 6,,22,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Berrywood 2011 A,1,130540,1722,1107760,Construction,2011-11-02
44,SMIRLE AVE,K1Y 0S1,Ward 15,M-52,708,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Construct a 1 storey addition and deck at the rear of, and interior alterations in a 1 1/2 storey detached dwelling",0,140000,926,1107762,Construction,2011-11-03
211,BROXBURN CRES,K2J 0N7,Ward 3,,110,HOLITZNER HOMES INC.,Single,Nepean,Construct a 2 storey detached dwelling with attached garage - Model Willowstone 'B',1,156000,2078,1107763,Construction,2011-11-03
1776,AINSLEY DR,K2C 0T2,Ward 8,372115,438,***CONTRACTOR***,Single,Old Ottawa,Install a solar PV array on the roof of a 2 storey detached dwelling,0,20000,100,1107764,Construction,2011-11-03
2451,BRAEBURN PL,K1B 4M3,Ward 2,888,Q,MULTI DRAIN,Single,Gloucester,PLUMBING ONLY - install a mainline backwater valve on the sanitary sewer and a protective plumbing device on the storm line in a detached dwelling (garden home),0,0,0,1107765,Construction,2011-11-03
300,LISGAR ST,K2P 0E2,Ward 14,12281,37,BASSI CONSTRUCTION & MASONRY LTD.,Apartment,Old Ottawa,Construct a 12 storey apartment building (see A11-005427 for excavation permit),142,18516361,161012,1107766,Construction,2011-11-03
26,BURNSTEAD CRES,K2M 2T7,Ward 23,4M-1007,13,***CONTRACTOR***,Detached Garage/Shed,Kanata,Construct a shed at the rear of a 1 storey detached dwelling,0,2500,120,1107767,Construction,2011-11-03
40,COACHMAN CRES,K2S 1X8,Ward 6,4M-1057,74,OTTAWA GENERAL CONTRACTORS,Single,Goulbourn,Interior alterations to finish the basement in a 2 storey detached dwelling,0,20000,1324,1107768,Construction,2011-11-03
1615,STITTSVILLE MAIN ST,,Ward 6,,24,STITTSVILLE MEAT MARKET & DELI,Retail,Goulbourn,Installation of kitchen exhaust fan in a 1 storey commercial building - Stittsville Meat Market,0,6000,54,1107769,Construction,2011-11-03
6948,SPARKLING LAKE WAY,K4P 1R7,Ward 20,,PT LOT 3,"MARINAKIS, ALEX",Single,Osgoode,Interior alterations to finish the basement in a 1 storey detached dwelling,0,15000,1000,1107770,Construction,2011-11-03
1,LASER ST,K2E 7V1,Ward 9,,PT LOT 27,RON ENGINEERING & CONSTRUCTION,Office,Nepean,Tenant fit up on the first floor of a 1 storey commercial office building,0,71265,20000,1107771,Construction,2011-11-03
100,CHAMPAGNE AVE S,K1S 4P4,Ward 15,131037,44-48,DOMICILE CONSTRUCTION CORP.,Apartment,Old Ottawa,SHORING/EXCAVATION ONLY - Construct a 12 storey apartment building,0,1216000,0,1107772,Construction,2011-11-03
937,TERON RD,,Ward 4,,2,CONTRACTOR UNKNOWN,Demolition,Kanata,Demolish a communication tower,-1,47640,0,1107773,Demolition,2011-11-03
180,BAYVIEW DR,K0A 3M0,Ward 5,411,PT LOT 11,JORDCO ENTERPRISES,Single,West Carleton,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1107774,Pool Enclosure,2011-11-03
15,MOWBRAY ST,K2K 1X7,Ward 5,845,7,***CONTRACTOR***,Detached Garage/Shed,Kanata,Construct a 2 car detached garage,0,15000,750,1107775,Construction,2011-11-03
1534,PRESTWICK DR,K1E 1S5,Ward 1,27 S,124,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Construct a shed in the rear yard of a 2 storey semi-detached dwelling,0,1700,244,1107776,Construction,2011-11-03
112,CORIOLIS CRT,K2S 0P3,Ward 6,,17,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Sandfield 2007 C,1,193610,2623,1107778,Construction,2011-11-03
63,HUNTMAR DR,K2S 0P3,Ward 6,,24,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Berrywood 2007 B,1,128790,1697,1107779,Construction,2011-11-03
54,CHERRY DR,K2S 1J5,Ward 6,4M-606,26,LES ENTREPRISE DAZE ENTERPRISES INC,Single,Goulbourn,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,10000,200,1107780,Construction,2011-11-03
431,BRIGATINE AVE,K2S 0P7,Ward 6,,50,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Fernhaven 2011 A,1,125890,1727,1107781,Construction,2011-11-03
112,MORETTO CRT,,Ward 21,,124,MINTO COMMUNITIES INC.,Single,Rideau,Construct a 2 storey detached dwelling with attached garage - MODEL HOME,1,254160,3488,1107782,Construction,2011-11-03
116,MORETTO CRT,,Ward 21,,125,MINTO COMMUNITIES INC.,Single,Rideau,Construct a model home - 2 storey with attached 2 car garage,1,250870,3441,1107783,Construction,2011-11-03
2639,OLD MONTREAL RD,K4C 1E4,Ward 19,,13,CONTRACTOR UNKNOWN,Single,Cumberland,Construct a 2 storey detached dwelling,1,88200,1176,1107784,Construction,2011-11-03
441,BRIGATINE AVE,K2S 0P7,Ward 6,,55,MATTAMY DEVELOPMENT CORPORATION,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Summerbrook 2007 C,1,142766,1896,1107786,Construction,2011-11-03
406,BAY ST,K1R 6A4,Ward 14,15558,16,VANDERMEER CONSTRUCTION INC.,Single,Old Ottawa,Remove and replace a porch at the front of a 3 storey detached dwelling,1,11000,70,1107787,Construction,2011-11-03
1565,CARLING AVE,K1Z 8R1,Ward 15,,12- 13,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to the 6th floor of a 7 storey comercial building (Ryan Lamontage Inc),0,26500,2441,1107788,Construction,2011-11-04
1,MANORGATE PL,K2G 6L3,Ward 9,4M-1004,130,***CONTRACTOR***,Single,Nepean,Construct a deck at the rear of a 2 storey detached dwelling,0,4000,120,1107789,Construction,2011-11-04
1500,MERIVALE RD,K2E 6Z5,Ward 9,30,18-21,AIM WASTE MANAGEMENT,Demolition,Nepean,Demolish a 5 storey commercial building,0,712000,-141588,1107790,Demolition,2011-11-04
150,SLATER ST,K1P 5H6,Ward 14,3922,44 & 45,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Tenant fit up on the first floor of a 19 storey commercial building (Marcello's Market & Deli),0,240000,2691,1107792,Construction,2011-11-04
440,TILLSONBURG ST,,Ward 4,4M-1413,,EQ HOMES,Retail,Kanata,TEMPORARY PERMIT ONLY - Install temporary sales office for 24 months maximum,0,10000,720,1107793,Construction,2011-11-04
886,WHITE ALDER AVE,K1T 0H4,Ward 22,4M-1385,158,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling with attached garages (White Cedar 2011 WO Reverse - White Cedar 2011 WO),2,296920,458,1107794,Construction,2011-11-04
888,WHITE ALDER AVE,K1T 0H4,Ward 22,4M-1385,158,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling with attached garages (White Cedar 2011 WO Reverse - White Cedar 2011 WO),2,296920,458,1107794,Construction,2011-11-04
880,RIVER RD,K4M 1B2,Ward 20,,26 & 27,CONTRACTOR UNKNOWN,Detached Garage/Shed,Gloucester,Remove and replace a 3 car detached garage,0,0,900,1107795,Construction,2011-11-04
2501,IRIS ST,K2C 1C7,Ward 8,427631,,OTTAWA COMMUNITY HOUSING CORPORATION,Rowhouse,Old Ottawa,"Install solar panels on the roof of a block of 7, 2 storey rowhouses",0,55000,1615,1107796,Construction,2011-11-04
106,MARQUETTE AVE,K1L 5J8,Ward 12,M27,104-105,***CONTRACTOR***,Single,Vanier,Exterior alterations to install a weeping tile and damproof foundation wall of a 2 storey detached dwelling,0,4000,150,1107797,Construction,2011-11-04
300,SPARKS ST,K1A 0J6,Ward 14,4M-,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to the 3rd floor of a 4 storey office building,0,98000,1106,1107798,Construction,2011-11-04
280,BEECHWOOD AVE,K1L 8A6,Ward 13,,,LUNDY M.P. HOLDINGS INC,Other,Old Ottawa,Construct a 1 storey commercial building - [Cemetery Military Building],0,360000,2874,1107800,Construction,2011-11-04
124,CORNDAV WAY,,Ward 21,4M-1409,13,CEDARSTONE HOMES LIMITED,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage - Model Clarington 2008,1,260000,2300,1107801,Construction,2011-11-04
126,CORNDAV WAY,,Ward 21,4M-1409,14,CEDARSTONE HOMES LIMITED,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage (Model: Richmond 3BR),1,240000,1767,1107802,Construction,2011-11-04
103,BANDELIER WAY,K2S 0C3,Ward 6,4M-1322,1,TAMARACK DEVELOPMENTS CORPORATION,Semi - Detached,Goulbourn,"Construct a 2 Storey Semi - Detached with attached garages  Models: S-3 2007 opt 2nd flr,S-3 2007 opt 2nd flr",2,273150,3596,1107803,Construction,2011-11-04
105,BANDELIER WAY,K2S 0C3,Ward 6,4M-1322,1,TAMARACK DEVELOPMENTS CORPORATION,Semi - Detached,Goulbourn,"Construct a 2 Storey Semi - Detached with attached garages  Models: S-3 2007 opt 2nd flr,S-3 2007 opt 2nd flr",2,273150,3596,1107803,Construction,2011-11-04
956,MERIVALE RD,K1Z 6A2,Ward 16,,36,SUPERIOR KITCHEN & FOOD EQUIPMENT,Mixed,Old Ottawa,Interior alterations to install a hood fan on the 1st floor of a 2 storey mixed use retail and office building (Skela Foods),0,8900,144,1107804,Construction,2011-11-04
956,MERIVALE RD,K1Z 6A2,Ward 16,60,36,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit-up on the 1st floor of a 2 storey mixed use retail and office building (Skela Foods),0,100,144,1107805,Construction,2011-11-04
46,BALLANTRAE WAY,K2L 1N5,Ward 23,882,800,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1107806,Construction,2011-11-04
7244,MITCH OWENS RD,K4P 1K8,Ward 20,,W PT LOT 1,GUILDCREST HOMES,Single,Osgoode,Reconstruct a 1 storey detached dwelling (destroyed by fire),1,151100,1051,1107808,Construction,2011-11-04
330,SHADEHILL CRES,K2J 0L6,Ward 3,4M-1311,16,POOL SCAPES,Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1107809,Pool Enclosure,2011-11-04
