ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
19,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
20,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
33,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
34,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
35,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
36,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
37,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
38,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
45,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
46,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
47,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
48,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
49,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
50,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
57,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
58,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
59,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
60,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
61,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
62,DRAFFIN CRT,K2G 5T8,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
83,DRAFFIN CRT,K2G 5T7,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
84,DRAFFIN CRT,K2G 5T7,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
85,DRAFFIN CRT,K2G 5T7,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
86,DRAFFIN CRT,K2G 5T7,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
87,DRAFFIN CRT,K2G 5T7,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
88,DRAFFIN CRT,K2G 5T7,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
95,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
96,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
97,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
98,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
99,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
100,DRAFFIN CRT,K2G 5T9,Ward 8,4M-623,,"BERUBE, JASON",Rowhouse,Nepean,Remove/replace existing 36 decks on 2 storey rowhouses (rear yard),0,36000,28,1304347,Construction,2013-07-02
1760,MCMASTER AVE,K1H 6R8,Ward 18,4M-760,19,G.R. BRUNE CONSTRUCTION INC.,Institutional,Old Ottawa,Interior alterations on the 1st floor and attach 2 relocated portables to the portopack of a 2 storey school (McMaster CES),0,120000,1817,1304348,Construction,2013-07-02
368,BRONSON AVE,K1R 6J3,Ward 14,3459,PT LOT 93,THE LIQUIDATOR % SCOTT BAYNE,Mixed,Old Ottawa,Extension of the exhaust hood on the ground floor of a 2 storey mixed use building (Bronson Pizza),0,15000,6020,1304349,Construction,2013-07-02
514,COOPER ST,K1R 5J2,Ward 14,15061,17,JMN GAGNE DESIGNERS AND BUILDERS INC.,Apartment,Old Ottawa,Exterior alterations to decks on a 3 storey apartment (damaged by water infiltration),0,7500,120,1304350,Construction,2013-07-02
813,LONG POINT CIR,K1T 4H6,Ward 22,4M-1245,11,MERMAID POOLS (MERIVALE),Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1304351,Pool Enclosure,2013-07-02
1581,GREENBANK RD,K2J 4Y6,Ward 3,,16,CONTRACTOR UNKNOWN,Retail,Nepean,Tenant fit up in a 1 storey retail building (Nippon Sushi - Unit 9),0,10000,2,1304352,Construction,2013-07-02
352,MACKAY ST,K1M 2C2,Ward 13,98806,43,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Convert a duplex to a triplex in a 2 storey building,1,60000,1614,1304353,Construction,2013-07-02
17,VALENCIA ST,K2G 6T1,Ward 22,4M-1093,253,POOL SCAPES,Single,Nepean,Install an enclosure for a semi inground pool (rear yard),0,0,0,1304354,Pool Enclosure,2013-07-02
2542,HALF MOON BAY,K2J 0Z5,Ward 3,4M-1389,100,POOL SCAPES,Single,Nepean,Install an enclosure for an inground pool (rear yard),0,0,0,1304355,Pool Enclosure,2013-07-02
14,CAMBERLEY ST,K2G 6Y2,Ward 22,,,POOL SCAPES,Single,Nepean,Install an enclosure for a semi inground pool (rear yard),0,0,0,1304356,Pool Enclosure,2013-07-02
267,BRADLEY AVE,K1L 7E8,Ward 12,246,96,G. THERIEN CONTRACTING,Single,Vanier,Construct a secondary dwelling unit in a 2 storey detached dwelling (basement),1,70000,943,1304357,Construction,2013-07-02
223,MCELROY DR,K2L 1Y2,Ward 23,896,1213,TWO BROTHERS CONSTRUCTION,Single,Kanata,PLUMBING ONLY - Install protective plumbing device on a building drain,0,0,0,1304358,Construction,2013-07-02
679,OAK CREEK RD,K0A 1L0,Ward 5,,6,***CONTRACTOR***,Single,West Carleton,Install an enclosure for a hot tub (rear yard),0,0,0,1304359,Pool Enclosure,2013-07-02
260,KEYWORTH AVE,K1Y 0G1,Ward 15,85,,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to a 1 storey detached dwelling,0,6000,861,1304360,Construction,2013-07-02
1547,MERIVALE RD,K2G 4V3,Ward 9,588810,33,CONTRACTOR UNKNOWN,Mixed,Nepean,Tenant fit up on the 2nd floor of a 5 storey mixed use building (Emerald Plaza),0,115000,5651,1304361,Construction,2013-07-02
1494,LEPAGE AVE,K1Z 8C9,Ward 16,4M-327,494 TO 499,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"Interior alterations to create 2 units in the basement of a 3 storey, 30 unit apartment building (32 units total)",2,30000,658,1304362,Construction,2013-07-02
208,BEECHWOOD AVE,K1L 8A8,Ward 12,M25,170,MR. FOUNDATION INC.,Single,Vanier,Interior/exterior alterations to a 2 storey detached dwelling (Foundation replacement),0,24000,27,1304363,Construction,2013-07-02
10,THE MEWS LANE,K1M 2G7,Ward 13,56,6,CONTRACTOR UNKNOWN,Detached Garage/Shed,Old Ottawa,Construct a carport (side yard),0,20000,421,1304364,Construction,2013-07-02
8,SUMNER ST,K2L 2J9,Ward 23,4M-,1324,MULTI-DRAIN INC,Single,Kanata,PLUMBING ONLY - install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1304365,Construction,2013-07-02
50,RIDEAU ST,K1N 9J7,Ward 12,3922,pt lot 1-10 - 67-72,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Tenant fit-up on the 2nd floor in a 4 storey retail building (American Eagle, Unit 205A)",0,600000,7057,1304366,Construction,2013-07-02
43,BLACKBURN AVE,K1N 8A4,Ward 12,69001,15-16,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition to a 2 storey detached dwelling (side yard),0,99292,668,1304367,Construction,2013-07-02
5,MIRIAM AVE,K2G 0L2,Ward 9,,24,CONTRACTOR UNKNOWN,Single,Nepean,Construct an additon (rear yard) and interior alterations on the 1st and 2nd floor of a 2 storey detached dwelling,0,200861,2056,1304368,Construction,2013-07-02
152,PALOMINO DR,K2M 1P3,Ward 23,4M513,197,OTTAWA GENERAL CONTRACTORS,Single,Kanata,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,20608,153,1304369,Construction,2013-07-02
2121,CARLING AVE,K2A 1S3,Ward 7,316039,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations on the 1st floor of a 1 storey retail building - [Manchu Wok],0,50000,93,1304370,Construction,2013-07-02
22,ARLBERG LANE,K0A 2Z0,Ward 21,4M-1183,148,CAMPBELL POOLS (YOUVILLE),Single,Goulbourn,Install an enclosure for an inground pool (rear yard),0,0,0,1304371,Pool Enclosure,2013-07-02
1,VIMY PLACE PRIV,,Ward 14,,,LABELLE TENTS,Other,Old Ottawa,TEMPORARY PERMIT: Erect temporary tents (of various sizes) for special event (Ottawa Bluesfest),0,17600,20000,1304372,Construction,2013-07-02
368,BERKLEY AVE,K2A 2G7,Ward 15,270,16,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,2500,-800,1304373,Demolition,2013-07-02
368 A,BERKLEY AVE,K2A 2G7,Ward 15,270,16,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached garages,2,400000,4899,1304374,Construction,2013-07-02
368 B,BERKLEY AVE,K2A 2G7,Ward 15,270,16,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached garages,2,400000,4899,1304374,Construction,2013-07-02
159,AUGUST LILY CRES,K1V 2E3,Ward 22,4M1328,28,***CONTRACTOR***,Single,Gloucester,Construct a deck (rear yard),0,4000,353,1304376,Construction,2013-07-02
273,TRAIL SIDE CIR,K4A 5B1,Ward 1,4M-1228,212,CAMPBELL POOLS (YOUVILLE),Single,Cumberland,Install an enclosure for an above ground pool (rear yard),0,0,0,1304377,Pool Enclosure,2013-07-02
2258,FRENCH HILL RD,K4C 1M2,Ward 19,50R-3662,4,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Construct a detached seasonal pool house,0,46000,1064,1304378,Construction,2013-07-02
644,CHAPEL ST,K1N 7Z9,Ward 12,32846,7,***CONTRACTOR***,Single,Old Ottawa,Interior alterations on the third floor of a 3 storey detached dwelling,0,5000,0,1304379,Construction,2013-07-02
92,MEADOWCROFT CRES,K1J 1H1,Ward 13,4M-1030,,MERMAID POOLS (OGILVIE ROAD),Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1304380,Pool Enclosure,2013-07-03
2308,GLANDRIEL CRES,K4A 4T3,Ward 1,4M-1211,24,K. BOYCE RENOVATIONS,Single,Cumberland,Construct a sundeck (rear yard),0,5000,225,1304382,Construction,2013-07-03
287,BELL ST S,K1S 4J9,Ward 17,47,11,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a deck (side yard),0,5800,108,1304383,Construction,2013-07-03
157,FLANDERS ST,K2J 3P4,Ward 3,,15,"DANCOSE, LISA",Single,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1304384,Pool Enclosure,2013-07-03
3045,BASELINE RD,K2H 8P4,Ward 8,4M-,PT LOT 15,CONTRACTOR UNKNOWN,Institutional,Nepean,Interior alterations to the waiting room and workshop (Level 4) in the QCH Cancer Centre Medical Clinic,0,75000,1572,1304385,Construction,2013-07-03
90,SWITCH GRASS CRES,K2J 5Z3,Ward 3,,151,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Forestlane 2011 A,1,301739,2030,1304386,Construction,2013-07-03
104,WHERNSIDE TERR,K2W 0C7,Ward 4,4M-1345,48,K-DECK,Single,Kanata,Construct an attached deck (rear yard),0,20000,530,1304387,Construction,2013-07-03
881,LADY ELLEN PL,K1Z 5L3,Ward 16,387939,13-15,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit-up on 2 storeys in a 3 storey office building,0,200000,8180,1304388,Construction,2013-07-03
8103,ADAM BAKER WAY,K0A 2P0,Ward 20,4M-950,16,STOVE STORE,Single,Osgoode,Install a woodstove in a 1 storey detached dwelling (basement),0,6000,10,1304389,Construction,2013-07-03
111,MANORWOOD CRES,K1T 0L4,Ward 22,4M-1484,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 Storey Semi - Detached with attached garages  Models: Red Oak 2012,Red Oak 2012",2,621314,4180,1304390,Construction,2013-07-03
113,MANORWOOD CRES,K1T 0L4,Ward 22,4M-1484,,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,"Construct a 2 Storey Semi - Detached with attached garages  Models: Red Oak 2012,Red Oak 2012",2,621314,4180,1304390,Construction,2013-07-03
63,GLENCOE ST,K2H 8S5,Ward 9,M138,BLK U,CONTRACTOR UNKNOWN,Office,Nepean,Interior alterations on the 3rd floor of a 3 storey office building,0,5714,1312,1304391,Construction,2013-07-03
171,ANDRE AUDET AVE,K2J 5Z2,Ward 3,,112,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Broadleaf 2012 B,1,231432,1557,1304392,Construction,2013-07-03
2808,DONALD B. MUNRO DR,K0A 2H0,Ward 5,4M-,7,CONTRACTOR UNKNOWN,Farm,West Carleton,Construct a farm building,0,20000,2800,1304393,Construction,2013-07-03
2431,RIVER MIST RD,K2J 5W5,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Chestnut 2012 B,Oak End 2012 B,Fir 2012 B,Chestnut 2012 B,Fir 2012 B,Majestic 2012 B Std,Oak End 2012 B",7,1183134,10613,1304394,Construction,2013-07-03
2433,RIVER MIST RD,K2J 5W5,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Chestnut 2012 B,Oak End 2012 B,Fir 2012 B,Chestnut 2012 B,Fir 2012 B,Majestic 2012 B Std,Oak End 2012 B",7,1183134,10613,1304394,Construction,2013-07-03
2435,RIVER MIST RD,K2J 5W5,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Chestnut 2012 B,Oak End 2012 B,Fir 2012 B,Chestnut 2012 B,Fir 2012 B,Majestic 2012 B Std,Oak End 2012 B",7,1183134,10613,1304394,Construction,2013-07-03
2437,RIVER MIST RD,K2J 5W5,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Chestnut 2012 B,Oak End 2012 B,Fir 2012 B,Chestnut 2012 B,Fir 2012 B,Majestic 2012 B Std,Oak End 2012 B",7,1183134,10613,1304394,Construction,2013-07-03
2439,RIVER MIST RD,K2J 5W5,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Chestnut 2012 B,Oak End 2012 B,Fir 2012 B,Chestnut 2012 B,Fir 2012 B,Majestic 2012 B Std,Oak End 2012 B",7,1183134,10613,1304394,Construction,2013-07-03
2441,RIVER MIST RD,K2J 5W5,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Chestnut 2012 B,Oak End 2012 B,Fir 2012 B,Chestnut 2012 B,Fir 2012 B,Majestic 2012 B Std,Oak End 2012 B",7,1183134,10613,1304394,Construction,2013-07-03
2443,RIVER MIST RD,K2J 5W5,Ward 3,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Chestnut 2012 B,Oak End 2012 B,Fir 2012 B,Chestnut 2012 B,Fir 2012 B,Majestic 2012 B Std,Oak End 2012 B",7,1183134,10613,1304394,Construction,2013-07-03
175,ANDRE AUDET AVE,K2J 5Z2,Ward 3,,114,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Marigold  2012 Corner A,1,254323,1711,1304395,Construction,2013-07-03
30,EUCLID AVE,K1S 2W3,Ward 17,4M-158,4,CONTRACTOR UNKNOWN,Single,Old Ottawa,Remove and replace a 1 storey addition to a 2 storey detached dwelling,0,22296,150,1304396,Construction,2013-07-03
68,DEERFOX DR,K2J 4V1,Ward 3,4M-1063,37,"HADDAD, COLIN",Single,Nepean,Install an enclosure around an inground pool (rear yard),0,0,0,1304397,Pool Enclosure,2013-07-03
97,SWITCH GRASS CRES,K2J 5Z3,Ward 3,,128,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Forestlane 2011 A,1,301739,2030,1304398,Construction,2013-07-03
59,GENEVA ST,K1Y 3N6,Ward 15,M48,2420,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey addition at the rear and porch at the front of 2 storey detached dwelling,0,148090,996,1304399,Construction,2013-07-03
360,MCLEOD ST,K2P 1A9,Ward 14,30,15,DORAN CONTRACTORS LTD.,Apartment,Old Ottawa,PARTIAL PERMIT - Alterations to the second and ninth floor roofs (install green roofs) and apply non combustible finish on east exterior wall on a 9 storey apartment building,0,0,0,1304400,Construction,2013-07-03
13,HOBART CRES,K2H 5S3,Ward 9,4M-510807,PT BLK 23,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Repair/remediation of a 2 storey rowhouse (marijuana grow operation),0,5000,100,1304401,Construction,2013-07-03
6130,JAMES BELL DR,K4M 1B3,Ward 21,480,31,MERMAID POOLS (OGILVIE ROAD),Single,Rideau,Enclosure of an inground pool (rear yard),0,0,0,1304402,Pool Enclosure,2013-07-03
67,ST. FRANCIS ST,K1Y 1W8,Ward 15,98608,64,***CONTRACTOR***,Single,Old Ottawa,Install an enclosure for a hot tub (rear yard),0,0,0,1304403,Pool Enclosure,2013-07-03
3187,ALBION RD S,K1V 8Y3,Ward 10,,3,DORAN CONSTRUCTION,Industrial,Old Ottawa,Construct a 1 storey addition at the rear of a 2 storey office building,0,840000,6997,1304404,Construction,2013-07-03
2401,DIAMONDVIEW RD,K0A 1L0,Ward 5,,Pt Lot 23,CONTRACTOR UNKNOWN,Demolition,West Carleton,Demolish a 2 storey detached dwelling,-1,1000,-1800,1304405,Demolition,2013-07-03
2401,DIAMONDVIEW RD,K0A 1L0,Ward 5,,Pt Lot 23,KEMP FARMS INC.,Demolition,West Carleton,Demolish a 2 storey detached dwelling,-1,1000,-1800,1304405,Demolition,2013-07-03
21,CEDAR GROVE CRT,K2G 0M4,Ward 8,550831,223,C & G GROUP,Single,Nepean,Interior alterations in a 1 storey detached dwelling (remove load bearing walls),0,6000,500,1304406,Construction,2013-07-03
832,CORK ST,K1G 1Y2,Ward 18,697,1346,POOLARAMA SWIMMING POOLS,Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1304407,Pool Enclosure,2013-07-03
53,JAY AVE,K2G 0C3,Ward 9,340423,24,POOLARAMA SWIMMING POOLS,Single,Nepean,Install an enclosure for a semi in ground pool (rear yard),0,0,0,1304408,Pool Enclosure,2013-07-03
406,THIRD AVE,K1S 2K7,Ward 17,187277,277,AMSTED CONSTRUCTION LTD.,Single,Old Ottawa,Construct a 2 storey addition and interior alterations to a 2 1/2 storey detached dwelling,0,177441,1000,1304409,Construction,2013-07-03
2522,THORSON AVE,K2C 1M5,Ward 8,394912,726-727,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling but retain existing foundation walls. Demolition is required to meet MGO protocols.,-1,5000,-930,1304410,Demolition,2013-07-03
59,PERCY ST,K1R 6C4,Ward 14,2996,6,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/exterior alterations to close off windows and relocate an exterior door on the 1st and 2nd floor of a 2 storey detached dwelling,0,5060,230,1304411,Construction,2013-07-03
9,MARQUETTE AVE,K1L 5K3,Ward 12,M-25,218,DOMICILE CONSTRUCTION CORP.,Demolition,Vanier,Demolish a 2 storey detached dwelling,-1,10000,-660,1304412,Demolition,2013-07-03
609,DONALD B. MUNRO DR,K0A 1L0,Ward 5,,18,CONTRACTOR UNKNOWN,Single,West Carleton,Install 40 solar panels on the roof of a 2 storey detached dwelling,0,32300,950,1304413,Construction,2013-07-03
