ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
10  -7,DEERFIELD DR,K2G 3R6,Ward 8,,35,CONTRACTOR UNKNOWN,Apartment,Nepean,Exterior alterations to repair the balconies on a 3 storey residential building,0,80000,2906,1401625,Construction,2014-04-01
10  -8,DEERFIELD DR,K2G 3R6,Ward 8,,35,CONTRACTOR UNKNOWN,Apartment,Nepean,Exterior alterations to repair the balconies on a 3 storey residential building,0,80000,2906,1401625,Construction,2014-04-01
77  -6,AURIGA DR,K2E 7Z7,Ward 9,450,,2269274090 QUE,Office,Nepean,"Tenant fit up in a 1 storey office suite,(unit #6 and #7) including structural modifications to the existing mezzanine",0,94520,2400,1401626,Construction,2014-04-01
241,JOHN ASELFORD DRWY,K2W 1A8,Ward 5,4M-620,30,MALLETTE LANDSCAPING INC,Single,West Carleton,Install an enclosure for an inground pool (rear yard),0,0,0,1401628,Pool Enclosure,2014-04-01
13,CORLEY PRIV,K1V 8T7,Ward 10,629,,***CONTRACTOR***,Rowhouse,Old Ottawa,Interior alterations in a 2 storey detached dwelling (Remove a load bearing wall),0,2500,640,1401629,Construction,2014-04-01
175,MANOR AVE,K1M 0H1,Ward 13,4M-33,65 & 66,ABLOOM LANDSCAPE CONTRACTOR INC.,Single,Rockcliffe Park,Construct a covered porch and gazebo (rear yard),0,22000,380,1401630,Construction,2014-04-01
45,O'CONNOR ST,K1P 1A4,Ward 14,4M-,,C. GIAMBERARDINO CONTRACTING INC.,Mixed,Old Ottawa,Interior alterations to the 18th floor of a 21 storey of mixed use building (World Exchange Plaza),0,17000,323,1401631,Construction,2014-04-01
418,LANDSWOOD WAY,K2S 0A3,Ward 6,4M-1291,6,CONTRACTOR UNKNOWN,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,29000,650,1401632,Construction,2014-04-01
144,DOROTHEA DR,K1V 7C7,Ward 16,4M629,37,***CONTRACTOR***,Single,Old Ottawa,Exterior/interior alterations to a 2 detached dwelling (change roof from flat to pitched),0,25000,2000,1401633,Construction,2014-04-01
2158,BLUE JAY CRES,K1J 6B1,Ward 11,824,584,OAKWOOD BUILDERS,Single,Gloucester,Interior alterations to a 2 storey detached dwelling,0,6000,378,1401634,Construction,2014-04-01
2785,8TH LINE RD,K0A 2P0,Ward 20,,pt lot 22,CONTRACTOR UNKNOWN,Other,Osgoode,Interior alterations on the 1st floor of a 2 storey arena to construct barrier free ramp to spectators area (Larry Robinson Arena),0,50000,323,1401635,Construction,2014-04-01
2020,OGILVIE RD,K1J 7N8,Ward 11,4M-,19 & 20,CONTRACTOR UNKNOWN,Institutional,Gloucester,Interior alterations to replace canteen exhaust system in a  2 storey arena - Earl Armstrong,0,18000,108,1401636,Construction,2014-04-01
90,WILLOW ST,K1R 6W1,Ward 14,14,212,HOUSE OF CANVAS,Apartment,Old Ottawa,Install a walk way entrance canopy outside a 6 storey apartment building,0,6680,60,1401637,Construction,2014-04-01
5737,TRUDEAU AVE,K0A 3H0,Ward 19,4M-1393,14,A. ROLLIN DEVELOPMENT,Single,Cumberland,Construct a 2 storey detached dwelling,1,350344,2357,1401638,Construction,2014-04-01
59,WILLIAM ST,K1N 6Z9,Ward 12,42482,pt lot 11,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Construct a 1 storey addition to a 2 storey retail building (on top of 1 storey section at rear),0,12978,127,1401639,Construction,2014-04-01
234,LAURIER AVE W,K1A 0G9,Ward 14,4M-2996,PT LOTS 42 TO 45,GILLIN ENGINEERING & CONSTRUCTION LTD.,Office,Old Ottawa,Interior alterations on the 24th floor of a 26 storey office building (Install 2 electromagentic locks),0,4000,25,1401640,Construction,2014-04-01
14,CONCOURSE GT,K2E 7S6,Ward 9,,,SITECAST CONSTRUCTION CORPORATION,Office,Nepean,Tenant fit up in a 1 storey office building,0,72000,3600,1401641,Construction,2014-04-01
30,ORIOLE DR,K1J 7E9,Ward 11,652,45,CONTRACTOR UNKNOWN,Demolition,Gloucester,Demolish a 1 storey detached dwelling,-1,14000,-3175,1401643,Demolition,2014-04-02
17,SPRINGFIELD RD,K1M 1C8,Ward 13,74 N,1,AMSTED CONSTRUCTION (RESTORAL) LTD.,Mixed,Old Ottawa,Tenant fit-up on the 1st floor of a 2 storey mixed use building (Amsted),0,20000,22,1401644,Construction,2014-04-02
150,THIRD AVE,K1S 2K1,Ward 17,44183,47 48,EASTERN BUILDING CONSULTANTS & SERVICES LTD.,Single,Old Ottawa,Repair detached dwelling due to fire damage,0,63750,850,1401645,Construction,2014-04-02
4234,THUNDER RD,K1G 3N4,Ward 20,,19,DIRESCO INC.,Demolition,Gloucester,Demolish a 1 storey detached dwelling due to fire,-1,14000,-1488,1401646,Demolition,2014-04-02
9,NIGHTHAWK CRES,K2M 2R5,Ward 23,4M-1126,,***CONTRACTOR***,Semi - Detached,Kanata,PLUMBING ONLY - Relocate shower head in bathroom in a 1 storey semi detached dweling,0,0,0,1401647,Construction,2014-04-02
1541,RIVERSIDE DR,K1G 4E2,Ward 17,,12-13,VINCENT SPIRITO & SONS   ROBERT SPIRITO,Other,Old Ottawa,Repair concrete and install new membrane in 4 storey parking garage,0,200000,25000,1401648,Construction,2014-04-02
1591,RIVERSIDE DR,K1G 4A7,Ward 17,,12-13,VINCENT SPIRITO & SONS   ROBERT SPIRITO,Other,Old Ottawa,Repair concrete and install new membrane in 6 storey parking garage,0,355000,60000,1401649,Construction,2014-04-02
54,OLD SUNSET BLVD,K1S 3G9,Ward 17,165631,"13,14",CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to a 2 storey detached dwelling,0,100000,1104,1401650,Construction,2014-04-02
7390,RIDEAU VALLEY DR S,K0A 2E0,Ward 21,,PT 35,SUNROOM LIVING,Single,Rideau,"Construct an addition to a 1 storey detached dwelling (unheated sunroom, rear yard)",0,27944,188,1401651,Construction,2014-04-02
15,QUEENSTON DR,K0A 2Z0,Ward 21,4M-784,97,SUNROOM LIVING,Single,Goulbourn,Construct a 1 storey addition on a 2 storey detached dwelling (sunroom),0,28063,189,1401652,Construction,2014-04-02
1849,WINDFLOWER WAY,K1C 6A1,Ward 2,4M-497,302,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 1 storey addition to a 2 storey detached dwelling (rear yard),0,27952,188,1401653,Construction,2014-04-02
2244,INNES RD,K1B 4C4,Ward 2,,16-18,MICHANIE CONSTRUCTION INC,Institutional,Gloucester,Provision of site services within yard of the detention centre (and minor interior alterations),0,400000,21420,1401654,Construction,2014-04-02
1841,FLORIDA AVE,K1H 6Y9,Ward 18,4M-763,148,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition (rear) and interior alterations on all floors of a 1 storey detached dwelling,0,59270,634,1401656,Construction,2014-04-02
50,RIDEAU ST,K1N 9J7,Ward 12,3922,1 to 10,PCL CONSTRUCTORS CANADA INC.,Retail,Old Ottawa,STRUCTURAL ONLY - Construct a 4 storey addition with below grade parking to an existing 4 storey retail building (Rideau Centre) (see BP #1306227 for EXCAVATION AND SHORING permit and #1400152 for FOUNDATION ONLY permit),0,0,0,1401657,Construction,2014-04-02
275,ST. LAURENT BLVD,K1K 2Z2,Ward 13,344,108,***CONTRACTOR***,Apartment,Old Ottawa,Interior alterations to convert a duplex into a 4 unit apartment,2,35728,2277,1401658,Construction,2014-04-02
564,PLEASANT PARK RD,K1H 5N1,Ward 18,,17,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Construct a 1 storey addition to a 2 storey school (Pleasant Park Public School, rear)",0,1116402,8847,1401659,Construction,2014-04-02
3132,SOUTHMORE DR E,K1V 6Z7,Ward 16,,1,***CONTRACTOR***,Single,Old Ottawa,Construct a secondary dwelling unit in a 2 storey detached dwelling (basement),1,15000,1000,1401660,Construction,2014-04-02
1425,MCFADDEN RD,,Ward 19,50R-2024,14,***CONTRACTOR***,Single,Cumberland,Construct a 1 storey addition and interior alterations to a 1 storey detached dwelling,0,22059,192,1401661,Construction,2014-04-02
123,TAPADERO AVE,K2V 0A7,Ward 6,4M-,BS-180,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,300699,2023,1401662,Construction,2014-04-02
330,SEAGRAM HTS,,Ward 5,4M-1444,33,HOLITZNER HOMES INC.,Single,West Carleton,Construct a 1 storey detached dwelling,1,273498,1840,1401663,Construction,2014-04-02
357,ST. LAURENT BLVD,K1K 2Z7,Ward 13,4M-622,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Interior alterations to a 1 storey retail building (Epicuria, expand retail space)",0,9500,940,1401664,Construction,2014-04-02
510,LACOLLE WAY,K4A 0N9,Ward 1,,30,CONTRACTOR UNKNOWN,Commercial,Cumberland,Interior/exterior alterations in the basement in a 1 storey daycare (add 2 windows and 1 door),0,20000,107,1401665,Construction,2014-04-02
7,REGENT ST,K1S 2R4,Ward 17,4M-10,,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 2nd floor of a 2 storey detached dwelling (Renovate bathroom),0,6000,69,1401666,Construction,2014-04-02
59,BLACKBURN AVE,K1N 8A4,Ward 12,4M-69001,PT LOTS 21 & 22,TAKYAN CONSULTING AND DEVELOPMENTS INC,Apartment,Old Ottawa,Construct a 3 storey addition (rear) and an accessory apartment (basement) in a 3 storey semi detached dwelling,1,185779,1793,1401667,Construction,2014-04-02
501,SMYTH RD,K1H 8L6,Ward 18,405,1,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 1st floor of a 6 storey hospital,0,78125,2691,1401668,Construction,2014-04-02
501,SMYTH RD,K1H 8L6,Ward 18,405,1,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 4th floor of an 8 storey hospital to change two doors to magnetic locks,0,15000,1,1401669,Construction,2014-04-02
219,SOUTHBRIDGE ST,K4M 0C7,Ward 22,4M1480,46,URBANDALE CONSTRUCTION,Single,Gloucester,Construct a 2 storey detached dwelling,1,371117,2829,1401670,Construction,2014-04-02
565,TWEEDSMUIR AVE,K1Z 5P4,Ward 15,206,pt lot 19,***CONTRACTOR***,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,635750,4277,1401671,Construction,2014-04-02
567,TWEEDSMUIR AVE,K1Z 5P4,Ward 15,206,pt lot 19,***CONTRACTOR***,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,635750,4277,1401671,Construction,2014-04-02
565,TWEEDSMUIR AVE,K1Z 5P4,Ward 15,206,19,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,10000,-800,1401672,Demolition,2014-04-02
400,GOLDRIDGE DR,,Ward 4,,,CITY OF OTTAWA,Institutional,Kanata,Interior alterations to a 1 storey  institutional building (SS#1 Community Center),0,30000,853,1401673,Construction,2014-04-02
1538,SPARTAN GROVE ST,,Ward 20,4M-1479,14,***CONTRACTOR***,Single,Osgoode,Construct a 1 storey detached dwelling,1,312144,2000,1401674,Construction,2014-04-02
309,LINCOLN AVE,K1Z 6Y4,Ward 15,277,74,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on all floors in a 2 storey detached dwelling,0,40000,161,1401675,Construction,2014-04-02
21,PINHEY ST,K1Y 1T3,Ward 15,226,17,WILLEX CONSTRUCTION,Apartment,Old Ottawa,Interior alterations on the 1st floor and basement of a 2 storey 3 unit dwelling,0,60000,1507,1401676,Construction,2014-04-02
3826,NAVAN RD,K4B 1H9,Ward 19,,7,STRONE INC,Single,Cumberland,Interior structural repairs to a 1 storey detached dwelling - to stairs and joists (fire damage),0,5300,300,1401678,Construction,2014-04-02
300,HERZBERG RD,K2K 1X7,Ward 4,,7,CDS BUILDING MOVERS,Demolition,Kanata,Demolish a 1 storey detached dwelling,-1,50000,-861,1401679,Demolition,2014-04-02
26,LOMBARDO DR,K2L 4C7,Ward 23,4M-,31 & 32,CONTRACTOR UNKNOWN,Industrial,Kanata,Interior alterations in a 1 storey pumping station (Glen Cairn Pumping Station Reservoir),0,16000,3875,1401680,Construction,2014-04-03
5575,SOUTH RIVER DR,K4M 1J4,Ward 21,762,24,APPRECIATING HOMES REALTY INC.,Single,Rideau,Interior alterations on the 2nd floor of a 2 storey detached dwelling (Construct bathroom and retreat area),0,45000,336,1401681,Construction,2014-04-03
95,VILLAGE GR,K2L 1J8,Ward 23,809,373,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1401682,Construction,2014-04-03
15,MCKITRICK DR,K2L 2J7,Ward 23,M-220,1372,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1401683,Construction,2014-04-03
35,TIFFANY CRES,K2K 1W4,Ward 4,786,247,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1401684,Construction,2014-04-03
118,PALFREY WAY,K2V 0A5,Ward 6,4M-1491,154,TREVIS POOLS,Single,Goulbourn,Install an enclosure for an inground pool (rear yard),0,0,0,1401685,Pool Enclosure,2014-04-03
207,MCELROY DR,K2L 1Y2,Ward 23,896,pt lot 1217,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1401686,Construction,2014-04-03
121,OAKBURN RD,K2L 1E5,Ward 23,900,1232,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1401687,Construction,2014-04-03
2305,"PAGE, CHEMIN",K1W 1H3,Ward 2,,pt lot 5,POMERLEAU INC.,Apartment,Gloucester,Construct a 4 storey Senior's Residence (All Senior's Care),0,0,0,1401688,Construction,2014-04-03
1715,AUTUMN RIDGE DR,K1C 6Y6,Ward 2,4M617,107,FOUR SEASON SUNROOMS,Single,Gloucester,Construct a 1 storey sunroom and deck at the rear of a 2 storey detached dwelling,0,35512,288,1401689,Construction,2014-04-03
3091,KINBURN SIDE RD,K0A 2H0,Ward 5,88,4,***CONTRACTOR***,Single,West Carleton,Repair an existing deck (front yard),0,1500,110,1401691,Construction,2014-04-03
29,COUNTRY LANE E,K2L 1H9,Ward 23,809,259,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1401692,Construction,2014-04-03
53,BINSCARTH CRES,K2L 1R9,Ward 23,887,pt lot 1036,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1401693,Construction,2014-04-03
827,LOOSESTRIFE WAY,K1T 0L9,Ward 20,4M-1492,,G. LEMAY CONSTRUCTION (2006) INC.,Rowhouse,Gloucester,Construct a 2 storey block of 3 rowhouse dwellings,3,609127,6160,1401694,Construction,2014-04-03
829,LOOSESTRIFE WAY,K1T 0L9,Ward 20,4M-1492,,G. LEMAY CONSTRUCTION (2006) INC.,Rowhouse,Gloucester,Construct a 2 storey block of 3 rowhouse dwellings,3,609127,6160,1401694,Construction,2014-04-03
831,LOOSESTRIFE WAY,K1T 0L9,Ward 20,4M-1492,,G. LEMAY CONSTRUCTION (2006) INC.,Rowhouse,Gloucester,Construct a 2 storey block of 3 rowhouse dwellings,3,609127,6160,1401694,Construction,2014-04-03
100,QUEEN ST,K1P 1J9,Ward 14,3922,14 to 21,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations to the public corridor on 9th and 10th floor of a 16 storey office building,0,70000,4000,1401696,Construction,2014-04-03
607,VIA AMALFI ST,K2J 5X8,Ward 3,4M1463,,CAMPANALE HOMES,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses",4,788349,8011,1401697,Construction,2014-04-03
609,VIA AMALFI ST,K2J 5X8,Ward 3,4M1463,,CAMPANALE HOMES,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses",4,788349,8011,1401697,Construction,2014-04-03
611,VIA AMALFI ST,K2J 5X8,Ward 3,4M1463,,CAMPANALE HOMES,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses",4,788349,8011,1401697,Construction,2014-04-03
613,VIA AMALFI ST,K2J 5X8,Ward 3,4M1463,,CAMPANALE HOMES,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses",4,788349,8011,1401697,Construction,2014-04-03
3551,MCBEAN ST,,Ward 21,D-17,Unit 9,***CONTRACTOR***,Single,Goulbourn,Construct a 2 storey addition and interior alterations to the existing dwelling unit,0,179633,1712,1401698,Construction,2014-04-03
299,VIA SAN MARINO ST,K2J 5X8,Ward 3,4M-1463,,CAMPANALE HOMES,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses",4,778019,7901,1401699,Construction,2014-04-03
301,VIA SAN MARINO ST,K2J 5X8,Ward 3,4M-1463,,CAMPANALE HOMES,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses",4,778019,7901,1401699,Construction,2014-04-03
303,VIA SAN MARINO ST,K2J 5X8,Ward 3,4M-1463,,CAMPANALE HOMES,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses",4,778019,7901,1401699,Construction,2014-04-03
305,VIA SAN MARINO ST,K2J 5X8,Ward 3,4M-1463,,CAMPANALE HOMES,Rowhouse,Nepean,"Construct a block of 4, 2 storey rowhouses",4,778019,7901,1401699,Construction,2014-04-03
42,RICKEY PL,K2L 2E3,Ward 23,M-220,1402,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1401700,Construction,2014-04-03
41,GOWRIE DR,K2L 2T5,Ward 23,4M-338,35,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1401701,Construction,2014-04-03
536,BRADBURY CRT,K2W 0A1,Ward 5,4M-1488,3,SHELLSTAR HOLDINGS LTD.,Single,Kanata,Construct a 1 storey detached dwelling,1,323589,2177,1401702,Construction,2014-04-03
542,BRADBURY CRT,K2W 0A1,Ward 5,4M-1488,2,SHELLSTAR HOLDINGS LTD.,Single,Kanata,Construct 1 storey detached dwelling,1,339642,2510,1401703,Construction,2014-04-03
1838,D'AMOUR CRES,K1C 5G3,Ward 2,4M-419,193,CLUB PRO POOLS PATIOS SPAS,Single,Gloucester,Install an enclosure for an above ground pool (rear yard),0,0,0,1401704,Pool Enclosure,2014-04-03
535,"PIN ROUGE, VOIE DU",,Ward 2,4M-1473,,VALECRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,806335,8443,1401706,Construction,2014-04-03
537,"PIN ROUGE, VOIE DU",,Ward 2,4M-1473,,VALECRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,806335,8443,1401706,Construction,2014-04-03
539,"PIN ROUGE, VOIE DU",,Ward 2,4M-1473,,VALECRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,806335,8443,1401706,Construction,2014-04-03
541,"PIN ROUGE, VOIE DU",,Ward 2,4M-1473,,VALECRAFT HOMES LIMITED,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,806335,8443,1401706,Construction,2014-04-03
139,ABBEYHILL DR,K2L 1H6,Ward 23,809,442,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a protective plumbing device on the building drain,0,0,0,1401707,Construction,2014-04-03
652,PERCIFOR WAY,K1W 0E1,Ward 2,4M-1400,37,VALECRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling,1,329089,2214,1401708,Construction,2014-04-03
183,LOREKA CRT,K2S 0N3,Ward 6,4M-1390,19,***CONTRACTOR***,Single,Goulbourn,Construct a 2 storey detached dwelling,1,525294,3684,1401709,Construction,2014-04-03
6,BLACK FOREST LANE,K2H 5C8,Ward 8,33,,OTTAWA CONCRETE SERVICES,Rowhouse,Nepean,Interior alterations in a 2 storey townhouse unit  (main floor),0,1500,35,1401710,Construction,2014-04-03
276,VIA SAN MARINO ST,K2J 5X9,Ward 3,4m1497,9,***CONTRACTOR***,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,28000,754,1401711,Construction,2014-04-03
