ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
136,JEAN-JACQUES LUSSIER PRIV,,Ward 12,3613,1 to 4,UNIVERSITE D'OTTAWA,Institutional,Old Ottawa,Interior alterations in the basement of a 7 storey university building (Vanier Hall),0,55000,409,1404211,Construction,2014-07-02
28,KNOLLSBROOK DR,K2J 1K8,Ward 3,4M-190,163,THE FIREPLACE CENTRE,Single,Nepean,Install a woodstove in a 2 storey detached dwelling (basement),0,5000,25,1404213,Construction,2014-07-02
1350,OLD CARP RD,K2K 1X7,Ward 5,,11,CONTRACTOR UNKNOWN,Single,Kanata,Construct an attached garage with storage loft and porch to a 2 storey detached dwelling (rear & side yard),0,50000,1716,1404214,Construction,2014-07-02
2950,BANK ST,K1T 1N8,Ward 10,4M-,pt lot 9,SYNEREX CONSTRUCTION GROUP INC,Retail,Gloucester,Tenant fit-up in a 1 storey retail building (Dollar Tree),0,182240,10721,1404215,Construction,2014-07-02
318,LISGAR ST,K2P 0E2,Ward 14,15558,35 36,EVERLAST ENTERPRISES,Demolition,Old Ottawa,Demolish a 2 storey retail building (Venus Envy),0,30000,-4000,1404216,Demolition,2014-07-02
320,LISGAR ST,K2P 0E2,Ward 14,15558,35 36,EVERLAST ENTERPRISES,Demolition,Old Ottawa,Demolish a 2 storey retail building (Venus Envy),0,30000,-4000,1404216,Demolition,2014-07-02
276,ISLAND PARK DR,K1Y 0A4,Ward 15,402,107,AUSTRIAN HOME RENOVATIONS,Single,Old Ottawa,Interior alterations to the 1st floor of a 2 storey detached dwelling,0,35000,0,1404223,Construction,2014-07-03
293,MACLAREN ST,K2P 0L9,Ward 14,15558,44,ADCOR CONSTRUCTION,Office,Old Ottawa,Interior alterations to the basement of a 2 storey office building,0,95000,882,1404224,Construction,2014-07-03
1484,ORCHARD AVE,K1H 7C7,Ward 18,296,17,MERMAID POOLS (OGILVIE ROAD),Single,Old Ottawa,Install an eclosure for a semi inground pool (rear yard),0,0,0,1404227,Pool Enclosure,2014-07-03
1313,CORNFIELD CRES,K4P 1B5,Ward 20,4M-764,,MERMAID POOLS (OGILVIE ROAD),Single,Osgoode,Install an enclosure for a semi-above ground pool (rear yard),0,0,0,1404228,Pool Enclosure,2014-07-03
50,RIDEAU ST,K1N 9J7,Ward 12,3922,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations on the 2rd floor a retail building (Starbucks-existing),0,80000,990,1404229,Construction,2014-07-03
49,ALLANFORD AVE,K1T 3Z6,Ward 10,4M-997,,DMT CONSTRUCTION,Single,Old Ottawa,Finish the basement in a 2 storey detached dwelling,0,40876,1100,1404230,Construction,2014-07-03
14,GRENGOLD WAY,K2T 1C8,Ward 4,4M-789,84&85,DECKS IN DAYS,Single,Kanata,Install an enclosure for a hot tub (rear yard),0,0,0,1404231,Pool Enclosure,2014-07-03
1175,SODERLIND ST,K2C 3B3,Ward 8,4M-,105-108,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Construct a 1 storey addition and interior alterations of a 2 storey elementary school (Our Lady of Victory Elementary School),0,410958,2871,1404232,Construction,2014-07-03
886,BUNCHBERRY WAY,K1T 0L7,Ward 22,4M-1484,68,***CONTRACTOR***,Single,Gloucester,Finish the basement of a 1 storey detached dwelling,0,28019,754,1404233,Construction,2014-07-03
120,PRESTIGE CIR,,Ward 1,4M-1425,,LE GROUPE BRIGIL CONSTRUCTION,Apartment,Cumberland,Construct a 4 storey apartment building (76 units) with 1 level underground parking at basement part of a planned unit development,76,14290101,109984,1404234,Construction,2014-07-03
1442,EDGECLIFFE AVE,K1Z 8G1,Ward 16,327,258 and 259,***CONTRACTOR***,Single,Old Ottawa,Interior alterations on the 1st and 2nd floors of a 2 storey detached dwelling,0,15000,25,1404235,Construction,2014-07-03
1385,WOODROFFE AVE,K2G 1V8,Ward 8,,34 35,ROJO CONSTRUCTION MANAGEMENT INC,Industrial,Nepean,Tenant fit up on 1st and 2nd floor of a 5 storey building (Algonquin College ACCE Building - CA202A & CA130),0,46000,549,1404236,Construction,2014-07-03
720,WILLOWMERE WAY,K1T 0L6,Ward 22,4M-1484,71,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling,1,387653,2608,1404237,Construction,2014-07-03
7,SAI CRES,K1G 5N7,Ward 10,4M-763,104,OTTAWA HOME ADDITIONS INC.,Single,Old Ottawa,Construct a 1 storey addition to a 2 storey detached dwelling (rear yard),0,25599,172,1404238,Construction,2014-07-03
308,PALLADIUM DR,K2V 1A1,Ward 23,4M-,1,MOANA REALTY LTD.,Office,Kanata,Interior alterations on the 2nd floor of a 2 storey office building (Suite 210),0,150000,2895,1404239,Construction,2014-07-03
1565,BLOHM DR,K1G 4R6,Ward 10,4M-555,31,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to the basement of a 2 storey detached dwelling,0,32273,0,1404240,Construction,2014-07-03
824,CORK ST,K1G 1Y2,Ward 18,697,1344,2406780 ONTARIO INC,Single,Old Ottawa,Interior alterations in the basement and 1st floor of a detached dwelling,0,25000,2000,1404241,Construction,2014-07-03
161,MIDDLE ST,K1R 6K4,Ward 14,10,Q,NCC/CCN,Industrial,Old Ottawa,Replace the roof of a 1 storey gym,0,400000,1679,1404242,Construction,2014-07-03
2805,CARLING AVE,,Ward 7,4M-,19 & 20,LABELLE TENTS,Other,Old Ottawa,TEMPORARY PERMIT - Erect a special events tent (297m2) for a corporate event (Britannia Beach),0,5400,3200,1404243,Construction,2014-07-03
152,GRANDVIEW RD,K2H 8B1,Ward 7,,,CONTRACTOR UNKNOWN,Institutional,Nepean,Interior alterations to a 1 storey institutional building (Barry Mullen Park Field House - accessible washrooms),0,17543,420,1404244,Construction,2014-07-03
6,LISA AVE,,Ward 8,,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to a 1 storey institutional building (Lisa Park Field House - accessible washrooms),0,34944,592,1404245,Construction,2014-07-03
1065,RAMSEY CRES,K2B 8A1,Ward 7,4M-,19 - 20,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to make washrooms & reception desk fully accessible (Foster Farm Community Centre),0,23824,4133,1404246,Construction,2014-07-03
393,COOPER ST,K2P 0G8,Ward 14,12281,35,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Tenant fit up on the 1st floor of a 8 storey mixed use building (Hair Salon),0,5000,1337,1404247,Construction,2014-07-03
154,SOMERSET ST W,K2P 0H8,Ward 14,15558,5 and 6,M.P. LUNDY CONSTRUCTION,Institutional,Old Ottawa,Interior/ exterior alterations to a 1 storey church (St. John's),0,200000,500,1404248,Construction,2014-07-03
350,ALBERT ST,K1A 0K3,Ward 14,3922,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit-up on the 8th & 9th floor of a 21 storey office building (Canadian Payments Association),0,1000000,25564,1404249,Construction,2014-07-03
3771,MOUNTAIN MEADOWS CRES,K1V 1P7,Ward 22,4M-1144,22,***CONTRACTOR***,Single,Gloucester,Install an enclosure for above ground pool (rear yard),0,0,0,1404250,Pool Enclosure,2014-07-03
2,BELLEDUNE ST,K2E 5V9,Ward 9,299597,2,***CONTRACTOR***,Single,Nepean,Install an enclosure for an above ground pool (rear yard),0,0,0,1404251,Pool Enclosure,2014-07-03
5255,WOODKILTON RD,,Ward 5,357,3,***CONTRACTOR***,Demolition,West Carleton,Demolish a 1 storey detached dwelling,-1,2500,-700,1404252,Demolition,2014-07-03
5255,WOODKILTON RD,,Ward 5,357,3,SEA HAWK HOMES,Single,West Carleton,Construct a 2 storey detached dwelling (prefab),1,282416,1900,1404253,Construction,2014-07-03
41,CARLYLE AVE,,Ward 17,95131,75,CROLLA DEVELOPMENT CORPORATION,Semi - Detached,Old Ottawa,Construct a semi detached dwelling,2,484046,3924,1404254,Construction,2014-07-03
43,CARLYLE AVE,,Ward 17,95131,75,CROLLA DEVELOPMENT CORPORATION,Semi - Detached,Old Ottawa,Construct a semi detached dwelling,2,484046,3924,1404254,Construction,2014-07-03
1830,PORTOBELLO BLVD,K4A 3T6,Ward 19,4M-885,,CONTRACTOR UNKNOWN,Institutional,Cumberland,Install  40 panels with 7 anchors and 111 ballast rocks solar array on the roof of an elemtary school (Arc-En-Ciel),0,47196,0,1404255,Construction,2014-07-03
920,PARKHAVEN AVE,K2B 5K3,Ward 7,,,REYNALD DION CONSULTING & SERVICES INC.,Institutional,Old Ottawa,Install a rooftop solar array of 40 panels with 7 anchors and 113 ballast rocks on the roof of an elementary school (Ecole Edouard Bond),0,46098,0,1404256,Construction,2014-07-03
119,ROSS AVE,K1Y 0N6,Ward 15,M-52,807,HEMLOCK CARPENTRY INC,Office,Old Ottawa,Change of use of a newly created suite on the ground floor from D to an A2 tenancy. Fit-up of the new A2 suite.,0,90000,1928,1404259,Construction,2014-07-03
365 A,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 B,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 C,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 D,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 E,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 F,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 G,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 H,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 I,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 J,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 K,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
365 L,WOOD ACRES GROVE,,Ward 22,,19,TARTAN FCJ HOMES INC.,Stacked Rowhouse,Gloucester,Construct a 3 storey 12 unit stacked dwelling,12,1230666,12701,1404260,Construction,2014-07-03
1535,SKEENA AVE,K2C 1T5,Ward 16,455,25,ONTARIO PATIO COVERS,Single,Old Ottawa,Install a patio cover at the rear of a detached dwelling,0,14000,224,1404261,Construction,2014-07-03
14,COLONNADE RD,K2E 7M6,Ward 9,,PT LOT 30,CONTRACTOR UNKNOWN,Office,Nepean,Interior alterations to the 2nd floor of a 2 storey office building (Unit 180 - Safenet Inc.),0,291201,4865,1404262,Construction,2014-07-03
200,BLACKBURN AVE,K1N 8A8,Ward 12,33878,35,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition to a 2.5 storey detached home (side yard),0,8027,54,1404263,Construction,2014-07-03
371,LANARK AVE,K2A 0A4,Ward 15,M-28,255-256,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 1 1/2 storey detached dwelling,-1,5000,-1000,1404264,Demolition,2014-07-03
75,HELENA ST,K1Y 3M9,Ward 15,4M-48,2373,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition to a 2 storey detached dwelling (rear & side yard),0,113597,764,1404265,Construction,2014-07-03
371,LANARK AVE,K2A 0A4,Ward 15,M-28,256,***CONTRACTOR***,Single,Old Ottawa,Construct a 3 storey detached dwelling,1,416192,2800,1404266,Construction,2014-07-03
1396,MAXIME ST,K1B 3L1,Ward 11,,10,***CONTRACTOR***,Single,Gloucester,Construct a 1 storey addition to a 1 storey single detached dwelling unit,0,123743,833,1404267,Construction,2014-07-03
5301,OLD RICHMOND RD,K2R 1G9,Ward 23,4M-863,pt lot 26,CONTRACTOR UNKNOWN,Demolition,Kanata,Demolish a 2 storey detached dwelling,-1,1000,-2000,1404268,Demolition,2014-07-03
704,BALLYCASTLE CRES,K1X 0A4,Ward 20,4M-1482,3,***CONTRACTOR***,Single,Gloucester,Construct a 2 storey detached dwelling,1,542833,3652,1404270,Construction,2014-07-04
490,WELLESLEY AVE,K2A 1B7,Ward 15,,29,***CONTRACTOR***,Single,Old Ottawa,Finish the basement in a 1 storey detached dwelling,0,31697,853,1404271,Construction,2014-07-04
134,SHADY LANE,K0A 3M0,Ward 5,782,86,***CONTRACTOR***,Single,West Carleton,Construct a deck (front yard),0,300,48,1404272,Construction,2014-07-04
149,WENDLER TERR,K1E 3T4,Ward 19,50M-140,263,OLISTIN HOMES LTD,Single,Cumberland,Interior alterations to the 1st floor of a 2 storey detached dwelling (kitchen),0,18000,400,1404273,Construction,2014-07-04
35,BROADWAY AVE,K1S 2V4,Ward 17,94044,65,BENSON POOLS,Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1404274,Pool Enclosure,2014-07-04
180,BOLTON ST,K1N 5B3,Ward 12,4M-3,16,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey semi-detached dwelling,0,15000,157,1404275,Construction,2014-07-04
401,SMYTH RD,K1H 8L1,Ward 18,,33-34,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,Construct a new 1 storey electrical substation,0,252384,3200,1404276,Construction,2014-07-04
17,COUNTRY CLUB DR,K1V 9W1,Ward 16,4M-213,106,MALLETTE LANDSCAPING INC,Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0,0,0,1404277,Pool Enclosure,2014-07-04
946,BURWASH LANDING BAY,K2W 0C8,Ward 4,4M-1375,,KDL CONSTRUCTION,Single,Kanata,Constuct a 1 storey covered porch (rear yard),0,10000,360,1404278,Construction,2014-07-04
468,MANOR AVE,K1M 0H9,Ward 13,M-55,23,CONTRACTOR UNKNOWN,Single,Rockcliffe Park,Interior alterations to replace a beam on the 1st floor and remove and replace an enclosed porch on a 2 storey detached dwelling,0,9167,200,1404279,Construction,2014-07-04
9,THATCHER ST,K2G 1S6,Ward 8,35361,102,PRO FLOW SERVICES INC.,Single,Nepean,PLUMBING ONLY - Install a Portective Plumbing Device on the building drain,0,0,0,1404280,Construction,2014-07-04
722,CROWBERRY ST,K4A 0B1,Ward 19,4M-1253,,MERMAID POOLS (OGILVIE ROAD),Single,Cumberland,Install an enclosure for an above ground pool (rear yard),0,0,0,1404281,Pool Enclosure,2014-07-04
931,BEAUCLAIRE DR,K1C 2J5,Ward 1,M-205,174,"ROCQUE, PHILIPPE",Single,Gloucester,Construct a deck (rear yard),0,3500,120,1404282,Construction,2014-07-04
1233,KINGSTON AVE,K1Z 8K8,Ward 16,294,76,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Construct a deck (rear yard),0,3000,0,1404283,Construction,2014-07-04
340,LAURIER AVE W,K1A 0P9,Ward 14,2996,29-32,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Interior alterations on the 2nd - 13th floor of an office building (Sir Wilfred Laurier Building, all washrooms)",0,250000,9095,1404284,Construction,2014-07-04
3310,MCCARTHY RD,K1V 9S1,Ward 16,4M-162,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations in a 1 storey retail building (Hair Salon),0,3000,800,1404285,Construction,2014-07-04
2269,RIVERSIDE DR,K1H 8K2,Ward 17,,18 19,DAMA CONSTRUCTION,Retail,Old Ottawa,"Tenant fit-up in a 2 storey retail building (Billings Bridge Shopping Mall, David's Tea, Unit #174)",0,80000,760,1404286,Construction,2014-07-04
50,RIDEAU ST,K1N 9J7,Ward 12,3922,1-10 67-72,DAMA CONSTRUCTION,Retail,Old Ottawa,"Tenant fit-up in a 3 storey retail building (Rideau Centre, David's Tea, Unit #294)",0,80000,760,1404287,Construction,2014-07-04
275,SUSSEX DR,K1N 6Z1,Ward 12,4M-3,1,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,"Relocate a block of 3, 3 storey rowhouses (Pour new foundation)",0,35000,2337,1404288,Construction,2014-07-04
277,SUSSEX DR,K1N 6Z1,Ward 12,4M-3,1,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,"Relocate a block of 3, 3 storey rowhouses (Pour new foundation)",0,35000,2337,1404288,Construction,2014-07-04
279,SUSSEX DR,K1N 6Z1,Ward 12,4M-3,1,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,"Relocate a block of 3, 3 storey rowhouses (Pour new foundation)",0,35000,2337,1404288,Construction,2014-07-04
1872,SUNLAND DR,K4A 3S8,Ward 19,4M-857,,L LAPIERRE CONSTRUCTION AND RENOVATIONS LTD,Single,Cumberland,Interior alterations to the 1st floor of a 2 storey detached dwelling (kitchen),0,3000,200,1404289,Construction,2014-07-04
1483,LORDS MANOR LANE,K4M 1K3,Ward 20,4M-850,9,***CONTRACTOR***,Single,Osgoode,Install an indoor wood burning boiler in an attached garage,0,7500,0,1404290,Construction,2014-07-04
150,ELGIN ST,K2P 1L4,Ward 14,4556,53-57,1534313 ONTARIO INC.,Mixed,Old Ottawa,Tenant fit up in the Grant House portion of a 21 storey mixed use building (Beckta Dining & Wine),0,325000,10640,1404291,Construction,2014-07-04
50,RIDEAU ST,K1N 9J7,Ward 12,3922,1,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Tenant Fit-up on the 2nd floor of a 3 storey retail building ( Rideau Centre, Birks, Unit# 358)",0,255000,2704,1404292,Construction,2014-07-04
428,GOLDEN SPRINGS DR,K4M 0B9,Ward 22,4M-1470,91,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Paris 2007 B 4 bed,1,386672,2601,1404293,Construction,2014-07-04
421,GOLDEN SPRINGS DR,K4M 0B8,Ward 22,4M-1470,98,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Milan 2007 ABC,1,338601,2278,1404294,Construction,2014-07-04
559,SUMMERHILL ST,K4M 0B9,Ward 22,4M-1470,102,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Milan 2007 ABC,1,338601,2278,1404295,Construction,2014-07-04
303,ST. ANDREW ST,K1N 5G9,Ward 12,1223,13,***CONTRACTOR***,Semi - Detached,Old Ottawa,Remove and replace porch and roof overhang at the front of a 2 storey semi detached dwelling,0,5000,50,1404296,Construction,2014-07-04
781,FIDDLEHEAD ST,,Ward 22,4M-1462,19,CLARIDGE HOMES (LEITRIM) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Copenhagen III 2013 4BR B,1,307536,2069,1404297,Construction,2014-07-04
305,ST. ANDREW ST,K1N 5G9,Ward 12,1223,13,"SIMON, MICHAEL",Semi - Detached,Old Ottawa,Remove and replace front porch and roof overhang on a 2 storey semi detached dwelling,0,5000,50,1404298,Construction,2014-07-04
352,BALLINVILLE CIR,,Ward 22,4M-1480,8,TREVI POOLS,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1404299,Pool Enclosure,2014-07-04
168,FAIRWEATHER ST,,Ward 22,4M-1510,47,CLARIDGE HOMES (LEITRIM) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Helsinki II 2011 B,1,346331,2330,1404300,Construction,2014-07-04
623,SPRING VALLEY DR,K1W 0C6,Ward 2,4M-1465,,CLARIDGE HOMES (CARSON) INC.,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Clarity 2014 Mid,Horizon 2014 End,Infinity 2014 End 3 Bed,Bliss 2014 Mid",4,676236,6066,1404301,Construction,2014-07-04
625,SPRING VALLEY DR,K1W 0C6,Ward 2,4M-1465,,CLARIDGE HOMES (CARSON) INC.,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Clarity 2014 Mid,Horizon 2014 End,Infinity 2014 End 3 Bed,Bliss 2014 Mid",4,676236,6066,1404301,Construction,2014-07-04
627,SPRING VALLEY DR,K1W 0C6,Ward 2,4M-1465,,CLARIDGE HOMES (CARSON) INC.,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Clarity 2014 Mid,Horizon 2014 End,Infinity 2014 End 3 Bed,Bliss 2014 Mid",4,676236,6066,1404301,Construction,2014-07-04
629,SPRING VALLEY DR,K1W 0C6,Ward 2,4M-1465,,CLARIDGE HOMES (CARSON) INC.,Rowhouse,Gloucester,"Construct a 2 Storey Rowhouse with attached garages  Models: Clarity 2014 Mid,Horizon 2014 End,Infinity 2014 End 3 Bed,Bliss 2014 Mid",4,676236,6066,1404301,Construction,2014-07-04
