ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
641,GLENHURST CRES,K1J 7B6,Ward 11,818,249,AMSTED DESIGN BUILD,Single,Gloucester,Interior alterations to a 2 storey detached dwelling,0,130000,2500,1405986,Construction,2014-09-02
1105,HALTON TERR,K2W 1G8,Ward 4,4M-1246,1,***CONTRACTOR***,Single,Kanata,Construct an attached deck (rear yard),0,9211,380,1405987,Construction,2014-09-02
665,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 4 rowhouse dwellings,4,653495,5862,1405988,Construction,2014-09-02
667,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 4 rowhouse dwellings,4,653495,5862,1405988,Construction,2014-09-02
669,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 4 rowhouse dwellings,4,653495,5862,1405988,Construction,2014-09-02
671,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 4 rowhouse dwellings,4,653495,5862,1405988,Construction,2014-09-02
657,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 4 rowhouse dwellings,4,687160,6164,1405989,Construction,2014-09-02
659,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 4 rowhouse dwellings,4,687160,6164,1405989,Construction,2014-09-02
661,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 4 rowhouse dwellings,4,687160,6164,1405989,Construction,2014-09-02
663,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 4 rowhouse dwellings,4,687160,6164,1405989,Construction,2014-09-02
611,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 5 rowhouse dwellings,5,853934,7660,1405990,Construction,2014-09-02
613,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 5 rowhouse dwellings,5,853934,7660,1405990,Construction,2014-09-02
615,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 5 rowhouse dwellings,5,853934,7660,1405990,Construction,2014-09-02
617,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 5 rowhouse dwellings,5,853934,7660,1405990,Construction,2014-09-02
619,PETRICHOR CRES,K4A 0Y4,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,Construct a 2 storey block of 5 rowhouse dwellings,5,853934,7660,1405990,Construction,2014-09-02
20,WESTCLIFFE RD,K2H 7X4,Ward 8,M-229,PT LT 21,CONTRACTOR UNKNOWN,Semi - Detached,Nepean,PLUMBING ONLY - Install 1 plumbing fixture in a 2 storey semi-detached dwelling,0,0,0,1405991,Construction,2014-09-02
228,HUNT CLUB RD,K1V 1C1,Ward 10,,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up on the 2nd floor of a 2 storey retail building (Anytime Fitness),0,181935,4896,1405992,Construction,2014-09-02
177,WINDANCE CRES,K2W 0A5,Ward 4,4M-1326,58,***CONTRACTOR***,Single,Kanata,Construct a staircase from 2nd storey deck (rear yard),0,2500,65,1405993,Construction,2014-09-02
368,SWEETFLAG ST,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Semi with detached garages  Models: SD-2 Nicholas 2013 B,SD-2 Nicholas 2013 B",2,414036,3714,1405994,Construction,2014-09-03
370,SWEETFLAG ST,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Semi with detached garages  Models: SD-2 Nicholas 2013 B,SD-2 Nicholas 2013 B",2,414036,3714,1405994,Construction,2014-09-03
358,SWEETFLAG ST,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 B,RD-2 Bank 2013 A,RD-3 York 2013 A End,RD-1 Lisgar 2013 A,RD-4 Wellington 2013 A",5,987598,8859,1405995,Construction,2014-09-03
360,SWEETFLAG ST,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 B,RD-2 Bank 2013 A,RD-3 York 2013 A End,RD-1 Lisgar 2013 A,RD-4 Wellington 2013 A",5,987598,8859,1405995,Construction,2014-09-03
362,SWEETFLAG ST,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 B,RD-2 Bank 2013 A,RD-3 York 2013 A End,RD-1 Lisgar 2013 A,RD-4 Wellington 2013 A",5,987598,8859,1405995,Construction,2014-09-03
364,SWEETFLAG ST,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 B,RD-2 Bank 2013 A,RD-3 York 2013 A End,RD-1 Lisgar 2013 A,RD-4 Wellington 2013 A",5,987598,8859,1405995,Construction,2014-09-03
366,SWEETFLAG ST,K2J 5Y7,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 B,RD-2 Bank 2013 A,RD-3 York 2013 A End,RD-1 Lisgar 2013 A,RD-4 Wellington 2013 A",5,987598,8859,1405995,Construction,2014-09-03
376,SWEETFLAG ST,K2J 5Y6,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 A,RD-2 Bank 2013 B,RD-1 Lisgar 2013 B,RD-4 Wellington 2013 A,RD-1 Lisgar 2013 B,RD-3 York 2013 A End",6,1177894,10566,1405996,Construction,2014-09-03
378,SWEETFLAG ST,K2J 5Y6,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 A,RD-2 Bank 2013 B,RD-1 Lisgar 2013 B,RD-4 Wellington 2013 A,RD-1 Lisgar 2013 B,RD-3 York 2013 A End",6,1177894,10566,1405996,Construction,2014-09-03
380,SWEETFLAG ST,K2J 5Y6,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 A,RD-2 Bank 2013 B,RD-1 Lisgar 2013 B,RD-4 Wellington 2013 A,RD-1 Lisgar 2013 B,RD-3 York 2013 A End",6,1177894,10566,1405996,Construction,2014-09-03
382,SWEETFLAG ST,K2J 5Y6,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 A,RD-2 Bank 2013 B,RD-1 Lisgar 2013 B,RD-4 Wellington 2013 A,RD-1 Lisgar 2013 B,RD-3 York 2013 A End",6,1177894,10566,1405996,Construction,2014-09-03
384,SWEETFLAG ST,K2J 5Y6,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 A,RD-2 Bank 2013 B,RD-1 Lisgar 2013 B,RD-4 Wellington 2013 A,RD-1 Lisgar 2013 B,RD-3 York 2013 A End",6,1177894,10566,1405996,Construction,2014-09-03
386,SWEETFLAG ST,K2J 5Y6,Ward 3,,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with detached garages  Models: RD-2 Bank 2013 A,RD-2 Bank 2013 B,RD-1 Lisgar 2013 B,RD-4 Wellington 2013 A,RD-1 Lisgar 2013 B,RD-3 York 2013 A End",6,1177894,10566,1405996,Construction,2014-09-03
554,RIVER RD,K1V 1E9,Ward 22,,17,CROSSFORD CONSTRUCTION,Single,Gloucester,Construct an attached carport (front yard),0,59000,1450,1405997,Construction,2014-09-03
100,HELENA ST,K1Y 3N1,Ward 15,408,104,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to the basement of a 2 storey detached dwelling,0,25000,269,1405998,Construction,2014-09-03
8555,CAMPEAU DR,K2T 0K5,Ward 4,,3,CONTRACTOR UNKNOWN,Retail,Kanata,"Tenant fit-up in a 1 storey retail building (Tanger Outlet - Sunglass Hut, Unit #945)",0,40572,1092,1405999,Construction,2014-09-03
491,PRESTON ST,K1S 4N7,Ward 14,106980,16,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Convert the 1st floor of a detached dwelling to commercial use (Hair studio),0,31818,747,1406001,Construction,2014-09-03
4465,SARSFIELD RD,K4B 1J1,Ward 19,,17,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Construct a shed (rear yard),0,25000,900,1406002,Construction,2014-09-03
1300,STITTSVILLE MAIN ST,,Ward 6,,PART LOTS 23&24,CONTRACTOR UNKNOWN,Retail,Goulbourn,"Tenant fit-up in a 1 storey commercial building (Jenny's Nails & Spa, Unit 104)",0,30000,1200,1406003,Construction,2014-09-03
1430,EL PASEO CRT,K4P 0C4,Ward 20,4M1496,,PICASSO CUSTOM HOMES,Single,Osgoode,Construct a 1 storey detached dwelling,1,483080,3250,1406004,Construction,2014-09-03
128,ECLIPSE CRES,K4A 0W1,Ward 19,4M1464,,***CONTRACTOR***,Rowhouse,Cumberland,Finish basement in a 2 storey rowhouse,0,13199,355,1406005,Construction,2014-09-03
129,DUGAS CRT,K4A 4N2,Ward 19,4M-1143,87,MASTER POOL BUILDERS,Single,Cumberland,Install an enclosure for for an inground pool (rear yard),0,0,0,1406006,Pool Enclosure,2014-09-03
335,ROSINA WAY,K4M 0E4,Ward 22,4M-1493,43,URBANDALE CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling,1,428975,2886,1406007,Construction,2014-09-03
332,ROSINA WAY,K4M 0E4,Ward 22,4M-1493,2,URBANDALE CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling,1,428975,2886,1406008,Construction,2014-09-03
429,ODESSA WAY,K2J 5X7,Ward 3,4M-,41,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,480999,3236,1406009,Construction,2014-09-03
412,CHARING CROSS WAY,K2J 5X9,Ward 3,4M-1497,60,TARTAN HOMES CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,387702,2608,1406010,Construction,2014-09-03
97,ELM CRES,,Ward 6,733,46,***CONTRACTOR***,Single,Goulbourn,Construct a 1 storey detached dwelling,1,304117,3021,1406011,Construction,2014-09-03
6421,NATHAN CRT,K1C 5J7,Ward 2,4M-419,252,UPPER DECK,Single,Gloucester,Construct a deck (rear yard),0,5000,70,1406012,Construction,2014-09-03
4005,STRANDHERD DR,,Ward 3,4M-,14,MINTO COMMUNITIES INC.,Retail,Nepean,Construct a 1 storey sales office building,0,337617,2019,1406013,Construction,2014-09-03
5670,CARP RD,K0A 2H0,Ward 5,,10,CONTRACTOR UNKNOWN,Institutional,West Carleton,Interior fit-up to a 2 storey institutional building (Heat pump replacement - West Carleton Community Centre),0,137000,1076,1406014,Construction,2014-09-03
2665,COLMAN ST,K1V 8J7,Ward 16,749,195 & 196,URBAN CONSTRUCTION,Single,Old Ottawa,Interior alterations to a 1 storey detached dwelling (plumbing in basement & close up of fireplace),0,3000,0,1406015,Construction,2014-09-04
12,ASHBURN DR,K2E 6N3,Ward 9,289002,223,CONTRACTOR UNKNOWN,Single,Nepean,Construct a 2 storey detached dwelling,1,264671,1781,1406016,Construction,2014-09-04
145,MEADOWLANDS DR W,K2G 2S3,Ward 8,353261,12,CHAMBERLAND LALONDE BUILDING MOVERS,Demolition,Nepean,Demolish a 1 storey detached dwelling,-1,1000,-900,1406017,Demolition,2014-09-04
149,MEADOWLANDS DR W,K2G 2S3,Ward 8,353261,12,CHAMBERLAND LALONDE BUILDING MOVERS,Demolition,Nepean,Demolish a 1 storey detached dwelling,-1,1000,-900,1406018,Demolition,2014-09-04
