ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
100,BAYSHORE DR,K2B 8C1,Ward 7,,17,SOURCE FOUR CONSTRUCTION LTD.,Commercial,Nepean,Tenant fit-up on the 1st floor of a retail complex (Jubilee Fine Jewellers),0,185000,1817,1407468,Construction,2014-10-01
93,BANNING RD,K2L 1C1,Ward 23,773,165,PROTECTIVE PLUMBING CANADA,Single,Kanata,Install a Protective Plumbing Device on the building drain,0,0,0,1407469,Construction,2014-10-01
805,SMYTH RD,K1G 1P2,Ward 18,627,145,***CONTRACTOR***,Single,Old Ottawa,Finish the basement in a 2 storey detached dwelling,0,32000,672,1407470,Construction,2014-10-01
129,BILLINGS AVE,K1H 5K8,Ward 18,,16,FORMAT,Single,Old Ottawa,Construct a 1 storey addition to a 1 storey detached dwelling (front yard),0,11891,80,1407471,Construction,2014-10-01
2121,CARLING AVE,K2A 1S3,Ward 7,316039,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up on the 1st floor of a 2 storey retail building,0,100000,753,1407473,Construction,2014-10-01
1910,ST. LAURENT BLVD,K1G 1A4,Ward 18,4M-643,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Interior alterations in a 1 storey shopping centre (Elmvale Shopping Centre, Rexall)",0,100000,107,1407474,Construction,2014-10-01
65,VILLAGE WALK PRIV,K4M 1L7,Ward 21,4M-1201,,CONTRACTOR UNKNOWN,Demolition,Rideau,Demolish a 1 storey sewage treatment plant,0,200000,-2368,1407476,Demolition,2014-10-01
300,PRESTON ST,K1R 7R6,Ward 14,4M-113,15,STUDIO S INTERIORS INC.,Retail,Old Ottawa,"Tenant fit-up on the 1st floor of a 2 storey retail building (Capital Dental Hygiene, Unit 2)",0,30000,1000,1407477,Construction,2014-10-01
3712,ARMITAGE AVE,K0A 1T0,Ward 5,586,23,***CONTRACTOR***,Single,West Carleton,Construct two additions (front & side) and perform interior alterations and install fireplace in a 1 storey detached dwelling,0,56163,1152,1407478,Construction,2014-10-01
1,DONALD ST,K1K 4E6,Ward 13,4M-,,RECREATION ASSOCIATION OF THE PUBLIC SERVICE OF CANADA,Institutional,Old Ottawa,TEMPORARY PERMIT: Install 2 air supported structures to enclose tennis courts,0,4000,44984,1407479,Construction,2014-10-01
8555,CAMPEAU DR,K2T 0K5,Ward 4,,,NOVIN CONTRACTOR,Retail,Kanata,"Tenant fit up in a 1 storey retail building (Tanger Outlet - Eyez, Unit 875)",0,74580,2007,1407480,Construction,2014-10-01
4082,CARACOURT DR,K0A 2W0,Ward 20,4M-1127,46,"THEBERGE, MIKE",Single,Osgoode,Construct a 1 storey detached dwelling,1,230392,1550,1407481,Construction,2014-10-01
2201,NANTES ST,K4A 4E5,Ward 19,4M-1418,35,CAMPBELL POOLS (YOUVILLE),Single,Cumberland,Install an enclosure for an inground pool (rear yard),0,0,0,1407482,Pool Enclosure,2014-10-01
2563,FIRETHORN CRT,,Ward 21,4M-822,24,THE STOVE STORE,Single,Rideau,Install a woodstove in the basement of a 1 storey detached dwelling (basement),0,5500,1,1407483,Construction,2014-10-02
2409,CHESHIRE RD,K2C 1G2,Ward 8,358046,194,"COLLINS, STEVE",Single,Old Ottawa,Construct an attached garage (side yard),0,14500,215,1407484,Construction,2014-10-02
275,SLATER ST,K1P 5H9,Ward 14,3922,27-31,BRITT CONSTRUCTION,Office,Old Ottawa,Interior alterations to create a 2 office suites in a 22 storey office building (Colonnade Management Unit# 203),0,21000,2153,1407485,Construction,2014-10-02
100,BAYSHORE DR,K2B 8C1,Ward 7,465465,17,CONTRACTOR UNKNOWN,Retail,Nepean,"Tenant fit-up on the 2nd floor of a 3 storey retail building (Bayshore Shopping Mall, Desigual, Unit EE-15)",0,85000,1860,1407486,Construction,2014-10-02
65,BENTLEY AVE,K2E 8B4,Ward 9,459792,5,CONTRACTOR UNKNOWN,Retail,Nepean,Tenant Fit-up of a 1 storey retail building (Raon Kitchen),0,60000,945,1407487,Construction,2014-10-02
5584,LOMBARDY DR,K0A 2W0,Ward 20,4M-830,34,KEMPTVILLE POOL & SPA,Single,Osgoode,Install an enclosure for an inground pool (rear yard),0,0,0,1407489,Pool Enclosure,2014-10-02
2446,BANK ST,K1V 1A4,Ward 10,,,BMI CORPORATION,Office,Old Ottawa,Tenant fit up on the 2nd floor of a 2 storey office building,0,75000,2000,1407490,Construction,2014-10-02
10,CORAL AVE,K2E 5Z6,Ward 9,310509,,CONTRACTOR UNKNOWN,Institutional,Nepean,Construct a 2 storey addition to a school (Ottawa Islamic School),0,3357940,19023,1407491,Construction,2014-10-02
21,LAUREL ST,K1R 6T8,Ward 14,82974,15,***CONTRACTOR***,Single,Old Ottawa,Demolish and construct a detached garage (rear yard),0,6000,140,1407492,Construction,2014-10-02
8638,PANA RD,K0A 1V0,Ward 20,,16,***CONTRACTOR***,Detached Garage/Shed,Osgoode,Construct a detached storage building,0,48000,2400,1407493,Construction,2014-10-02
3317,GALETTA SIDE RD,,Ward 5,81,pt lot 21,***CONTRACTOR***,Demolition,West Carleton,Demolish a storage shed,0,5000,-448,1407494,Demolition,2014-10-02
26,GEORGE ST W,K1S 3J2,Ward 14,4M-,3,***CONTRACTOR***,Single,Old Ottawa,Remove and replace the porch on a 2 storey detached dwelling (front),0,10000,81,1407495,Construction,2014-10-02
2491,FAIRMILE RD,,Ward 21,4M-,,THE FIREPLACE STATION,Single,Rideau,Install a fireplace insert in the basement of a single storey detached dwelling,0,2800,50,1407496,Construction,2014-10-02
525,TERMINAL AVE,K1G 0Z2,Ward 18,725,1 11,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,Exterior alterations to a 1 storey industrial buiding (FRR masonry wall for generator),0,23200,0,1407497,Construction,2014-10-02
1053,CARLING AVE,K1Y 4E9,Ward 15,135079,,BRADFORD CONSTRUCTION,Institutional,Old Ottawa,Relocation of mechanical and electrical services and structurally capping of access service tunnels as it relates to a 3 storey demolition (Civic Hospital Campus -Clinical Studies),0,840000,0,1407498,Construction,2014-10-02
73,MURIEL ST,K1S 4C9,Ward 17,4M-33446,2,THOMAC CONSTRUCTION,Single,Old Ottawa,Construct a carport (side yard),0,16000,220,1407499,Construction,2014-10-02
1010  -6,POLYTEK ST,K1J 9H8,Ward 11,345,,SANTANA GENERAL REPAIRS,Office,Gloucester,Interior alterations to interior partitions and to add 2 sinks,0,20000,2000,1407500,Construction,2014-10-03
599,EASTVALE DR,K1J 6Z4,Ward 11,824,470,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a deck (front yard),0,6000,100,1407501,Construction,2014-10-03
119,GROVE AVE,K1S 3A9,Ward 17,4M-118051,207,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Remove a porch (roof to remain), replace with a 1 storey addition and exterior alterations to install a bay window on the 2nd floor of a 2 storey detached dwelling",0,15386,86,1407502,Construction,2014-10-03
3976,NIXON DR,K0A 2W0,Ward 20,4M-,,AGRODRAIN SYSTEMS LIMITED,Farm,Osgoode,Construct a storage building,0,50000,8598,1407503,Construction,2014-10-03
1323,POTTER DR,K4M 1C6,Ward 21,4M-637,56,TRADEWIND CONSTRUCTION,Detached Garage/Shed,Rideau,Construct a shed (rear yard),0,15000,273,1407504,Construction,2014-10-03
1251,FAMLIT CRT,K1J 9A2,Ward 11,4M-422,31,***CONTRACTOR***,Single,Gloucester,Install an enclosure for an inground pool (side yard),0,0,0,1407505,Pool Enclosure,2014-10-03
37,BRECHIN CRES,K2W 1E4,Ward 4,4M-1154,142,KANATA RENOVATIONS,Single,Kanata,Finish basement in a 2 storey detached dwelling,0,20000,1000,1407506,Construction,2014-10-03
29,VANSON AVE,K2E 6A9,Ward 9,310509,85,OTTAWA STRUCTURAL RESIDENTIAL SERVICES LIMITED,Single,Nepean,Repair front porch of a 1 storey dwelling (remove and replace two sono tubes and install three new support posts),0,7500,20,1407508,Construction,2014-10-03
189,TIMBER LANE,K0A 1X0,Ward 5,,PT LOTS C&D,***CONTRACTOR***,Detached Garage/Shed,West Carleton,Construct a detached carport (side yard),0,12960,864,1407509,Construction,2014-10-03
31,HEREFORD PL,K1Y 3S6,Ward 15,114306,143,OTTAWA STRUCTURAL RESIDENTIAL SERVICES LIMITED,Single,Old Ottawa,Alterations to a 1 storey addition at the rear of a 2 storey detached dwelling (replace top elevation of foundation wall on the left side),0,5400,20,1407510,Construction,2014-10-03
1583,ALTA VISTA DR,K1G 0E9,Ward 18,4M-569,,DALREN CONTRACTING,Retail,Old Ottawa,Interior/Exterior alterations to a 1 storey restaurant (Tim Horton's),0,363799,2745,1407511,Construction,2014-10-03
29,HIGHMONT CRT,K2T 1B3,Ward 4,4M-884,pt lot 19,***CONTRACTOR***,Semi - Detached,Kanata,Interior alterations in a 2 storey semi-detached dwelling,0,1200,0,1407512,Construction,2014-10-03
1708,JOBIN CRES,K1J 1C5,Ward 11,4M-942,,SHANK POOLS,Rowhouse,Gloucester,Install an enclosure for an inground pool (side yard),0,0,0,1407513,Pool Enclosure,2014-10-03
3050,HUNTINGDON CRT,K1T 1R2,Ward 10,4M-156,41,***CONTRACTOR***,Single,Gloucester,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,30000,950,1407514,Construction,2014-10-03
468,KENSINGTON AVE,K1Z 6G9,Ward 15,350,198,***CONTRACTOR***,Single,Old Ottawa,Construct a deck (rear yard),0,4000,86,1407515,Construction,2014-10-03
561,MELBOURNE AVE,K2A 1W7,Ward 15,204,29,***CONTRACTOR***,Single,Old Ottawa,Finish the basement of a 2 storey detached dwelling,0,19620,528,1407516,Construction,2014-10-03
423,LOCKMASTER CRES,K4M 1L8,Ward 21,4M-1249,26,***CONTRACTOR***,Detached Garage/Shed,Nepean,Construct a gazebo (rear yard),0,3500,324,1407517,Construction,2014-10-03
448,BRENNAN AVE,K1Z 6J8,Ward 15,397,31,CONTRACTOR UNKNOWN,Single,Old Ottawa,"Exterior alterations to a 2 storey detached dwelling (side, install a box window)",0,3196,22,1407518,Construction,2014-10-03
680,ISLAND PARK DR,K1Y 0B7,Ward 15,207509,389,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,20000,800,1407519,Construction,2014-10-03
588,OSMOND DALEY DR,K0A 1L0,Ward 5,4M-1411,12,METRIC HOMES,Single,West Carleton,Construct a 2 storey detached dwelling,1,1004063,8816,1407520,Construction,2014-10-03
1628,AINSLEY DR,K2C 0S4,Ward 8,345924,"821, 822",2355826 ONTARIO INC.,Semi - Detached,Old Ottawa,Construct a secondary dwelling unit in a 1 storey semi-detached dwelling (basement),1,12500,1166,1407521,Construction,2014-10-03
785,BELFAST RD,K1G 0Z4,Ward 18,725,,OLRT CONSTRUCTORS,Industrial,Old Ottawa,Construct a 1 storey train storage bulding (OLRT-LRV storage facility (Confederation Line)),0,9010345,114243,1407522,Construction,2014-10-03
805,BELFAST RD,K1G 0Z4,Ward 18,745,,OLRT CONSTRUCTORS,Industrial,Old Ottawa,Construct a 2 storey LRT maintenance/service building (Confederation Line - MSF),0,12383872,153086,1407523,Construction,2014-10-03
31,MORTON DR,K2L 1W9,Ward 23,896,,MULTI-DRAIN INC,Semi - Detached,Kanata,Install a Protective Plumbing Device on the building drain,0,0,0,1407524,Construction,2014-10-03
187,BALIKUN HTS,K2V 0B6,Ward 6,4M-1503,144,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Winchester 43-4 D - 4 and 5 Bedroom,1,422137,2840,1407525,Construction,2014-10-03
86,GILLESPIE CRES,K1V 0J2,Ward 16,4M-357,3,DCL CONTRACTING SERVICES,Single,Old Ottawa,"Interior alterations to a 2 storey detached dwelling (remove load bearing walls, kitchen renovation, plumbing reorientation )",0,40000,1,1407526,Construction,2014-10-03
74,GINSENG TERR,,Ward 6,4M-1503,100,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Winchester 43-4 B - 4 and 5 Bedroom,1,422137,2840,1407527,Construction,2014-10-03
1681,COUNTRY WALK DR,K1C 8E1,Ward 2,4M-618,20,CONRAD CONSTRUCTION AND DESIGN INC,Single,Gloucester,Finish the basement in a 2 storey detached dwelling,0,19800,900,1407528,Construction,2014-10-03
432,COUNTRY GLEN WAY,K2T 0H9,Ward 4,4M1502,,MINTO COMMUNITIES INC.,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton II 2014 M,Mulberry II 2014 B",2,341351,3062,1407529,Construction,2014-10-03
434,COUNTRY GLEN WAY,K2T 0H9,Ward 4,4M1502,,MINTO COMMUNITIES INC.,Rowhouse,Kanata,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton II 2014 M,Mulberry II 2014 B",2,341351,3062,1407529,Construction,2014-10-03
410,LAURIER AVE W,K1R 1B7,Ward 14,2996,21-22,GLENVIEW CONSTRUCTION LIMITED,Office,Old Ottawa,Tenant fit up on the 6th and 7th floor of a 14 storey office building (Canadian Parole Board),0,575000,10000,1407530,Construction,2014-10-03
7003,RIDEAU VALLEY DR S,K0A 2E0,Ward 21,4M-,28,THE FIREPLACE STATION,Single,Rideau,Install a woodstove on the main floor of a 1 storey detached dwelling,0,3950,1,1407531,Construction,2014-10-03
5728,WILLIAM MCEWEN DR,K0A 2E0,Ward 21,,5,DAVIS LANDSCAPING AND DESIGN,Single,Rideau,Install an enclosure for an in ground pool (rear yard),0,0,0,1407532,Pool Enclosure,2014-10-03
1053,CARLING AVE,K1Y 4E9,Ward 15,135079,BLK 24-28,BRADFORD CONSTRUCTION,Demolition,Old Ottawa,Demolition of 3 storey institutional building (Civic Hospital Campus -Clinical Studies) and a new exit door in adjoining parking building.,0,2000000,-35671,1407533,Demolition,2014-10-03
213,MISSION TRAIL CRES,K2T 0H7,Ward 4,,16,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: Elora 2014 A,1,230392,1550,1407534,Construction,2014-10-03
26,PRITCHARD DR,K2G 1B4,Ward 9,4M-378656,356,CONTRACTOR UNKNOWN,Single,Nepean,Construct a shed (rear yard),0,5000,384,1407535,Construction,2014-10-03
1703,STITTSVILLE MAIN ST,K2S 1N6,Ward 6,,PART LOT 24,BATES HOME IMPROVEMENTS,Single,Goulbourn,Finish the basement in a 1 storey detached dwelling,0,18000,425,1407536,Construction,2014-10-03
51,ASTORIA CRES,K2G 6E6,Ward 22,4M-898,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Interior alterations to a 2 storey detached dwelling (remove a load bearing wall between kitchen and living room),0,500,12,1407537,Construction,2014-10-03
249,BRIDGESTONE DR,K2M 0C5,Ward 23,4M-776,111,***CONTRACTOR***,Semi - Detached,Kanata,Finish the basement in a 2 storey detached dwelling,0,20364,548,1407538,Construction,2014-10-03
173,URBANCREST PRIV,K2J 2S7,Ward 3,4M-1391,,***CONTRACTOR***,Single,Nepean,Construct a deck (rear yard),0,7000,517,1407539,Construction,2014-10-03
7,BARTON ST,K1S 5M6,Ward 17,214,3,BLUEPRINT CONSTRUCTION SERVICES LIMITED,Single,Old Ottawa,Foundation renovations to a detached dwelling,0,20000,441,1407540,Construction,2014-10-06
47,ROCKCLIFFE WAY,K1M 1B4,Ward 13,M-51,93,ERIC'S CONCRETE & MASONRY SERVICES LTD.,Single,Old Ottawa,Repair the foundation of a 2 storey detached dwelling,0,60000,860,1407541,Construction,2014-10-06
523,CARINA CRES,K2J 0Z4,Ward 3,4M-1422,12,"PATERSON, JUSTIN",Single,Nepean,Finish the basement of a 2 storey detached dwelling,0,29282,788,1407542,Construction,2014-10-06
468,BESSERER ST,K1N 6C3,Ward 12,6,41,"MCGINNITY, NOEL",Semi - Detached,Old Ottawa,Construct a porch (front yard),0,3500,172,1407543,Construction,2014-10-06
470,BESSERER ST,K1N 6C3,Ward 12,6,pt Lot 41,"MCGINNITY, NOEL",Semi - Detached,Old Ottawa,Construct a porch (front yard),0,3500,172,1407544,Construction,2014-10-06
136,HARTSMERE DR,K2S 2G1,Ward 6,4M-1226,79,POOL BUILDERS OTTAWA,Single,Goulbourn,Install an enclosure for an inground pool (rear yard),0,0,0,1407545,Pool Enclosure,2014-10-06
37,ARIEL CRT,K2H 8J1,Ward 8,582782,110,"YAZBECK, JOHN",Single,Nepean,Interior alterations to a 2 storey semi detached dwelling,0,15000,700,1407546,Construction,2014-10-06
1599,STAR TOP RD,K1B 5P5,Ward 11,4M-,,CONTRACTOR UNKNOWN,Retail,Gloucester,Tenant fit-up on the 1st floor of a 1 storey office building (Infiniti Car Dealership),0,963375,4018,1407547,Construction,2014-10-06
208,RENOUF AVE,K1K 3T1,Ward 13,558,2,RIDEAU VALLEY RENOVATIONS,Single,Old Ottawa,Interior alterations on the upper floor of a 1 storey duplex dwelling (two openings in load bearing wall),0,23840,300,1407548,Construction,2014-10-06
267,HUNTSVILLE DR,K2T 0H1,Ward 4,4M-1489,111,JUST BASEMENTS,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,15793,425,1407549,Construction,2014-10-06
7,COACHMAN CRES,K2S 1X7,Ward 6,4M-1057,86,JUST BASEMENTS,Single,Goulbourn,Finish the basement in a 2 storey detached dwelling,0,21367,575,1407550,Construction,2014-10-06
1447,CHATELAIN AVE,K1Z 8B2,Ward 16,346,331 & 332,WINMAR OTTAWA,Single,Old Ottawa,Interior alterations to repair fire damage in a 1 storey detached dwelling,0,2000,86,1407551,Construction,2014-10-06
190,DAVID MANCHESTER RD,,Ward 5,4,pt lot 1,ARGUE CONSTRUCTION LTD.,Industrial,West Carleton,Construct a 2 storey industrial building (John Deere),0,4450625,38953,1407552,Construction,2014-10-06
601,BANK ST,K1S 3T4,Ward 17,46293,8,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit up in the basement of a 2 storey commercial building (Kumon Learning Centre),0,25000,1205,1407553,Construction,2014-10-06
1447,CHATELAIN AVE,K1Z 8B2,Ward 16,346,331 & 332,STEAMATIC,Single,Old Ottawa,Interior alterations to a 1 storey detached dwelling (basement & 1st floor),0,35455,1000,1407554,Construction,2014-10-06
193,JAMES ST,K1R 5M6,Ward 14,15558,13,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alterations to a 3 storey detached dwelling,0,8000,270,1407555,Construction,2014-10-06
643,MELBOURNE AVE,K2A 1X3,Ward 15,257,77,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alteration on the 2nd floor of a 2 storey detached dwelling,0,10000,678,1407556,Construction,2014-10-06
238,HOLMWOOD AVE,K1S 2P9,Ward 17,108654,104&105,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Remove and rebuild the front porch of 2 storey semi-detached dwelling,0,20000,0,1407557,Construction,2014-10-06
240,HOLMWOOD AVE,K1S 2P9,Ward 17,108654,103 - 104,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Remove and rebuild the front porch of a 2 storey semi-detached dwelling,0,10000,0,1407558,Construction,2014-10-06
38,PORTADOWN CRES,K2W 1E8,Ward 4,4M-1154,82,***CONTRACTOR***,Detached Garage/Shed,Kanata,Construct a shed (rear yard),0,4000,160,1407559,Construction,2014-10-06
265,COTE ROYALE CRES,K1E 3L5,Ward 1,50M-89,4,***CONTRACTOR***,Single,Cumberland,Construct a deck (rear yard),0,7000,240,1407560,Construction,2014-10-06
3161,STRANDHERD DR,K2J 5N1,Ward 22,,pt lot 14,VCL CONSTRUCTION,Retail,Nepean,Exterior alterations to a 1 storey  retail building - (Unit #300 - Heart & Crown),0,12750,0,1407561,Construction,2014-10-06
2501,REGINA LANE,K2B 8B4,Ward 7,408456,28,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Remove and replace 2nd storey balcony,0,50000,150,1407562,Construction,2014-10-06
2505,REGINA LANE,K2B 8B4,Ward 7,408456,28,RENOVEX CONSTRUCTION,Rowhouse,Old Ottawa,Remove and replace 2nd storey balcony,0,50000,150,1407562,Construction,2014-10-06
17,ELTERWATER AVE,K2H 5J1,Ward 7,420102,203,PROTECTIVE PLUMBING CANADA,Single,Nepean,PLUMBING ONLY - Install an open port backwater valve on the sanitary sewer in a 1 storey detached dwelling,0,0,0,1407563,Construction,2014-10-06
352,AMIENS ST,K1E 1N9,Ward 1,27,21,PROTECTIVE PLUMBING CANADA,Single,Cumberland,PLUMBING ONLY - Install an open port backwater valve on the sanitary sewer in a 1 storey detached dwelling,0,0,0,1407564,Construction,2014-10-06
47,QUEENSLINE DR,K2H 7J3,Ward 8,4M-,,PROTECTIVE PLUMBING CANADA,Single,Nepean,PLUMBING ONLY - Install an open port backwater valve on the sanitary sewer in a 1 storey detached dwelling,0,0,0,1407565,Construction,2014-10-06
17,BOWMOOR AVE,K2E 6M5,Ward 9,427936,661,THE FIREPLACE CENTRE,Single,Nepean,Install a wood burning fireplace insert on the 1st floor of a 1 storey detached dwelling,0,5000,0,1407566,Construction,2014-10-06
10,MONKLAND AVE,K1S 1Y9,Ward 17,M18,25,CADA CONSTRUCTION,Single,Old Ottawa,Construct a 1 storey addition to a 2 storey detached dwelling,0,46524,313,1407567,Construction,2014-10-06
4100,STRANDHERD DR,K2J 0V2,Ward 3,,,CONTRACTOR UNKNOWN,Retail,Nepean,"Tenant Fit-up in a 1 storey retail building (Fleming Office, Unit 204)",0,100000,969,1407568,Construction,2014-10-06
45,O'CONNOR ST,K1P 1A4,Ward 14,3922,14 TO 21,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations on the 8th floor of a 21 storey mixed use building (Lockheed Martin),0,193636,16738,1407569,Construction,2014-10-06
2900,GIBFORD DR,,Ward 10,4M-,6,CONTRACTOR UNKNOWN,Retail,Gloucester,"Tenant fit-up in a 2 storey retail building (Building 1, Unit 5 - Desjardins Bank)",0,129986,3498,1407570,Construction,2014-10-06
291,CRICHTON ST,K1M 1W3,Ward 13,111295,pt lot 12,"MCDONALD, MIKE",Single,Old Ottawa,Repair an existing deck  (rear yard),0,5000,185,1407571,Construction,2014-10-06
6305,DUNNING RD,K0A 3H0,Ward 19,,28,TREVI POOLS,Single,Cumberland,Install an enclosure for an inground pool and hot tub (rear yard),0,0,0,1407572,Pool Enclosure,2014-10-06
422,COUNTRY GLEN WAY,K2T 0H9,Ward 4,4M-1502,98,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 storey detached dwelling,1,250904,1688,1407573,Construction,2014-10-06
257,MISSION TRAIL CRES,K2T 0H7,Ward 4,4M 1502,12,MINTO COMMUNITIES INC.,Single,Kanata,Construct a 2 storey detached dwelling,1,270822,1822,1407574,Construction,2014-10-06
11,MARQUETTE AVE,K1L 5K3,Ward 12,M-25,219,DOMICILE CONSTRUCTION CORP.,Demolition,Vanier,Demolish a 2 storey detached dwelling,-1,0,-1528,1407575,Demolition,2014-10-06
43,NOBLESSE AVE,K2G 6S3,Ward 22,4M-1190,52,***CONTRACTOR***,Single,Nepean,Construct a shed (rear yard),0,800,140,1407576,Construction,2014-10-06
4090  -13,BELGREEN DR,K1G 3N2,Ward 10,435,,U & I BUILDERS LTD.,Industrial,Gloucester,Exterior alteration to enlarge and replace garage doors,0,20000,10,1407577,Construction,2014-10-07
159,FIFTH AVE,K1S 2M8,Ward 17,34756,44,LOCKE TRUSS CO. LTD,Detached Garage/Shed,Old Ottawa,Construct a detached garage (rear yard),0,4000,312,1407578,Construction,2014-10-07
68,BEAUMARIS DR,K2H 7K7,Ward 8,479669,15,1850617 ONTARIO LTD O/A K.C. ENTERPRISES,Single,Nepean,PLUMBING ONLY - replace 3 fixtures and old diverter for shower/tub in a 2 storey detached dwelling (2nd floor),0,0,0,1407579,Construction,2014-10-07
74,ESTERLAWN PRIV,K2A 4B9,Ward 7,288,,K.C. ENTERPRISES,Rowhouse,Old Ottawa,Replace 16 carport posts for 2nd storey decks in 3 blocks of rowhouses,0,13200,0,1407581,Construction,2014-10-07
76,ESTERLAWN PRIV,K2A 4B9,Ward 7,288,,K.C. ENTERPRISES,Rowhouse,Old Ottawa,Replace 16 carport posts for 2nd storey decks in 3 blocks of rowhouses,0,13200,0,1407581,Construction,2014-10-07
78,ESTERLAWN PRIV,K2A 4B9,Ward 7,288,,K.C. ENTERPRISES,Rowhouse,Old Ottawa,Replace 16 carport posts for 2nd storey decks in 3 blocks of rowhouses,0,13200,0,1407581,Construction,2014-10-07
80,ESTERLAWN PRIV,K2A 4B9,Ward 7,288,,K.C. ENTERPRISES,Rowhouse,Old Ottawa,Replace 16 carport posts for 2nd storey decks in 3 blocks of rowhouses,0,13200,0,1407581,Construction,2014-10-07
86,ESTERLAWN PRIV,K2A 4C1,Ward 7,288,,K.C. ENTERPRISES,Rowhouse,Old Ottawa,Replace 16 carport posts for 2nd storey decks in 3 blocks of rowhouses,0,13200,0,1407581,Construction,2014-10-07
90,ESTERLAWN PRIV,K2A 4C1,Ward 7,288,,K.C. ENTERPRISES,Rowhouse,Old Ottawa,Replace 16 carport posts for 2nd storey decks in 3 blocks of rowhouses,0,13200,0,1407581,Construction,2014-10-07
92,ESTERLAWN PRIV,K2A 4C1,Ward 7,288,,K.C. ENTERPRISES,Rowhouse,Old Ottawa,Replace 16 carport posts for 2nd storey decks in 3 blocks of rowhouses,0,13200,0,1407581,Construction,2014-10-07
