ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
775,BROOKFIELD RD,K1A 1C1,Ward 16,,,KRISTA CONSTRUCTION LTD.,Institutional,Old Ottawa,Interior alterations to the 2nd floor of a 3 storey building (Health Canada),0,75000,431,1205135,Construction,2012-08-01
1379,WOODROFFE AVE,K2G 1V7,Ward 8,,PT LOT 35,CONTRACTOR UNKNOWN,Retail,Nepean,"Tenant fit up to a 1 storey retail building (Rogers, Unit A)",0,100000,3100,1205136,Construction,2012-08-01
107,BELLWOOD AVE,K1S 1S8,Ward 17,116,50 pt lot 51,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on the 2nd floor of a 2 storey detached dwelling,0,15000,194,1205137,Construction,2012-08-01
5567,FRANK KENNY RD,K0A 3H0,Ward 19,4M-,24,***CONTRACTOR***,Single,Cumberland,Construct an attached garage at the side of a 1 storey detached dwelling,0,15000,852,1205138,Construction,2012-08-01
7,PONDHOLLOW WAY,K2J 4Y4,Ward 22,4M-1073,199,CONTRACTOR UNKNOWN,Single,Nepean,Enclosure of a hot tub in the rear yard of a detached dwelling,0,0,0,1205140,Pool Enclosure,2012-08-02
1399,SAULT ST,K1E 1G8,Ward 1,18,15,MENSSA CONTRACTING,Single,Cumberland,Interior alterations to a 1 storey detached dwelling,0,25000,1120,1205141,Construction,2012-08-02
294,TURNSTONE CRT,K1E 2V2,Ward 1,50M-69,21,NORTHSTAR DEVELOPMENTS,Single,Cumberland,Exterior alterations to add a window at the side of a 2 storey detached dwelling,0,2000,0,1205143,Construction,2012-08-02
1927,RICHARDSON SIDE RD,K0A 1L0,Ward 5,,6,CONTRACTOR UNKNOWN,Other,West Carleton,Construct a 1 storey recreational building (Thunderbird Club West),0,1500000,6351,1205144,Construction,2012-08-02
100,CONSTELLATION CRES,K2G 7E6,Ward 8,,34 & 35,CONTRACTOR UNKNOWN,Office,Nepean,Interior alterations on the 7th floor of a 9 storey office building,0,40000,1679,1205146,Construction,2012-08-02
122,BANK ST,K1A 0W6,Ward 14,3922,32 TO 35,DMA CONSTRUCTION,Office,Old Ottawa,Exterior/interior alterations to add a window on the 1st floor of a 10 storey office building (Corrections Canada),0,9000,43,1205147,Construction,2012-08-02
245,SCOUT ST,K2C 4E6,Ward 16,4M-1090,42,MERMAID POOLS (MERIVALE),Single,Old Ottawa,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1205148,Pool Enclosure,2012-08-02
32,HILLVIEW RD,K2H 5G5,Ward 7,412421,129,POOL BUILDERS OTTAWA,Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1205149,Pool Enclosure,2012-08-02
16,DUNNET CRT,K2V 1B5,Ward 23,4M-1081,34,MULTI-DRAIN INC,Single,Kanata,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1205150,Construction,2012-08-02
140,WHITEWATER ST,K2G 7A3,Ward 22,4M-1202,106,***CONTRACTOR***,Single,Nepean,Enclosure of a semi-inground pool in the rear yard of a detached dwelling,0,0,0,1205151,Pool Enclosure,2012-08-02
2072,JASMINE CRES,K1J 8M5,Ward 11,873,,LAPLANTE BUILDERS LTD,Institutional,Gloucester,Interior alterations on the 2nd floor of a 2 storey institutional building (Lester B. Pearson High School),0,150000,4521,1205152,Construction,2012-08-02
250,CLARENCE ST,K1N 5R3,Ward 12,43586,PT 7,***CONTRACTOR***,Apartment,Old Ottawa,"Interior alterations to convert a 2 storey mixed use building into a 4 unit, 2 storey apartment building",1,50000,2691,1205153,Construction,2012-08-02
252,CLARENCE ST,K1N 5R3,Ward 12,43586,PT 7,***CONTRACTOR***,Apartment,Old Ottawa,"Interior alterations to convert a 2 storey mixed use building into a 4 unit, 2 storey apartment building",1,50000,2691,1205153,Construction,2012-08-02
285,KING EDWARD AVE,K1N 7M3,Ward 12,43586,PT 7,***CONTRACTOR***,Apartment,Old Ottawa,"Interior alterations to convert a 2 storey mixed use building into a 4 unit, 2 storey apartment building",1,50000,2691,1205153,Construction,2012-08-02
7,ARGUE DR,K2E 6R9,Ward 9,289002,124,***CONTRACTOR***,Single,Nepean,Remove and replace a 2 storey detached dwelling and construct a 2 storey addition at the front,0,150000,2242,1205154,Construction,2012-08-02
17,KALBROOK ST,K2T 1A8,Ward 4,4M-847,,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations to replace existing staircase in a 2 storey detached dwelling,0,10500,55,1205155,Construction,2012-08-02
150,KING ARTHUR ST,K4C 0A2,Ward 19,4M-1302,17,***CONTRACTOR***,Detached Garage/Shed,Cumberland,Construct a garden shed in the rear yard of a detached dwelling,0,3000,160,1205157,Construction,2012-08-02
20,KITTIWAKE DR,K2S 1Z5,Ward 6,4M-1089,6,***CONTRACTOR***,Single,Goulbourn,Construct a deck in the rear yard of a 2 storey detached dwelling,0,4000,416,1205158,Construction,2012-08-02
5306,HILLCREST DR,K4M 1E6,Ward 21,752,99,"RADBOURNE, MIKE",Single,Rideau,PLUMBING PERMIT ONLY - Changeover from Septic System to City Sewers in a Detached Dwelling,0,0,0,1205159,Construction,2012-08-02
39,WOODWIND CRES,K2S 1T9,Ward 6,4M-444,18,POOLARAMA,Single,Goulbourn,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1205161,Pool Enclosure,2012-08-02
807,MAPLEWOOD AVE,K2B 5V4,Ward 7,281,14 & 15,DOYLE HOMES,Demolition,Old Ottawa,Demolish a detached dwelling,-1,5000,-1800,1205162,Demolition,2012-08-02
35,WHEELER ST,K2J 3B8,Ward 3,4M-558,53,OAKWOOD BUILDERS,Single,Nepean,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,25000,589,1205163,Construction,2012-08-02
1917,GARDENWAY DR,K4A 2Y7,Ward 19,,PT LT A,CONTRACTOR UNKNOWN,Institutional,Cumberland,Install 396 solar panels on the roof of a 1 storey institutional building (Jeanne Sauve School),0,110000,0,1205164,Construction,2012-08-02
4456,LIMEBANK RD,,Ward 22,,,CONTRACTOR UNKNOWN,Retail,Gloucester,"Tenant Fit Up in a 1 storey retail building - Yalla Yalla Restaurant, Block ""C""",0,40000,1809,1205166,Construction,2012-08-02
1052,BOURGET AVE,K1J 8C2,Ward 11,854,51,CONTRACTOR UNKNOWN,Single,Gloucester,Interior alterations to a 1 storey detached dwelling,0,500,20,1205167,Construction,2012-08-02
81,EDENVALE DR,K2K 3J4,Ward 4,4M1130,,***CONTRACTOR***,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,6500,350,1205168,Construction,2012-08-02
144,WELLINGTON ST,,Ward 14,3922,11-13,ELLISDON CORPORATION,Office,Old Ottawa,EXCAVATION AND SHORING PERMIT ONLY:  Construct a 2 storey addition and interior/exterior alterations to a 1 storey office building (Former Bank of Montreal) to create a place of assembly for the House of Commons,0,2000000,8503,1205169,Construction,2012-08-02
165,SPARKS ST,K1P 5B9,Ward 14,3922,11 12 & 13,ELLISDON CORPORATION,Office,Old Ottawa,Interior alterations on all floors of an 8 storey office building (Public Works),0,306000,1076,1205170,Construction,2012-08-02
1125,COLONEL BY DR,K1S 5R1,Ward 17,,,KSL CONSTRUCTION,Institutional,Old Ottawa,"Tenant fit-up on the 1st floor of a 3 storey institutional building (Tim Hortons, Carleton University - River Campus)",0,300000,1300,1205171,Construction,2012-08-02
245,BADGELEY AVE,K2T 0A7,Ward 4,4M-1362,,CONTRACTOR UNKNOWN,Single,Kanata,Enclosure of a hot tub in the rear yard of a detached dwelling,0,0,0,1205172,Pool Enclosure,2012-08-02
8441,MITCH OWENS RD,,Ward 20,,S PT LOT 13,VAN HERPT HOMES C/O CHRIS VAN HERPT,Single,Gloucester,Construct a 1 storey addition at the rear of a 1 storey detached dwelling,0,156000,1559,1205173,Construction,2012-08-02
314,FLORA ST,K1R 5S3,Ward 14,30,41,CIRCLEHEAD CONSTRUCTION LTD,Duplex,Old Ottawa,Interior alterations to convert a 3 storey single detached dwelling into a 3 storey duplex,1,40000,758,1205174,Construction,2012-08-02
288,MCEACHERN CRES,K1E 3K3,Ward 1,50M-90,44,MASTER POOL BUILDERS,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1205176,Pool Enclosure,2012-08-02
2378,TOBIN AVE,K2C 1K2,Ward 8,394911,387,CARTER CONSTRUCTION,Single,Old Ottawa,Interior alterations in a 1 storey detached dwelling,0,5000,20,1205177,Construction,2012-08-02
2017,OGILVIE RD,K1J 7P2,Ward 11,591,128,***CONTRACTOR***,Single,Gloucester,Construct a carport at the side of a 1 storey detached dwelling,0,6600,445,1205178,Construction,2012-08-03
389,DALY AVE,K1N 6H1,Ward 12,6,43 & 44,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Construct a front porch on a 2 storey rowhouse unit,0,10000,557,1205179,Construction,2012-08-03
320,CARP HIGHLANDS CRT,K0A 1L0,Ward 5,4M-1408,8,***CONTRACTOR***,Single,West Carleton,Construct a deck at the rear of a 2 storey detached dwelling,0,5400,357,1205181,Construction,2012-08-03
143,CRICHTON ST,K1M 1W1,Ward 13,42,11,CONTRACTOR UNKNOWN,Detached Garage/Shed,Old Ottawa,Construct a detached carport in the rear yard of a 2 storey detached dwelling,0,6500,192,1205182,Construction,2012-08-03
1967,RIVERSIDE DR,K1H 7W9,Ward 18,,PT LOTS 15 AND 16,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Interior alterations on the 5th floor of a 7 storey institutional building (The Ottawa Hospital, Riverside Campus)",0,38850,3283,1205183,Construction,2012-08-03
115,BAYVIEW DR,K0A 3M0,Ward 5,417,50,***CONTRACTOR***,Single,West Carleton,Interior and exterior alterations to a 2 storey detached dwelling,0,35000,1600,1205184,Construction,2012-08-03
1110,CASTLE HILL CRES,K2C 2A8,Ward 8,330976,550,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey addition at the side of a 2 storey detached dwelling,0,80000,240,1205185,Construction,2012-08-03
209,CHINIAN ST,K4A 0M3,Ward 19,4M-1376,96,KEMPTVILLE POOL & SPA,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1205186,Pool Enclosure,2012-08-03
4008,BRITO ST,K1V 1W1,Ward 22,4M-1144,218,KEMPTVILLE POOL & SPA,Single,Gloucester,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1205187,Pool Enclosure,2012-08-03
106,BLACKSHIRE CIRC,K2J 5M1,Ward 22,4M-1188,14,KEMPTVILLE POOL & SPA,Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1205188,Pool Enclosure,2012-08-03
1631,REINDEER WAY,K4P 0A2,Ward 20,4M-1285,3,***CONTRACTOR***,Single,Osgoode,Construct 2 decks at the rear of a 1 storey detached dwelling,0,2500,167,1205189,Construction,2012-08-03
211,GRACEWOOD CRES,K1T 0J2,Ward 22,4M1426,143,CONTRACTOR UNKNOWN,Single,Gloucester,Finish the basement in a 2 storey detached dwelling,0,20000,900,1205190,Construction,2012-08-03
1941,OLYMPIA CRES,K1G 2B1,Ward 18,643,427,***CONTRACTOR***,Single,Old Ottawa,Construct a front porch on an existing 2 storey single family dwelling,0,5000,344,1205191,Construction,2012-08-03
125,WEST RIDGE DR,K2S 2H1,Ward 6,1256,48,CLUB PICINE,Single,Goulbourn,Enclosure of an above ground pool at the rear of a detached dwelling,0,0,0,1205192,Pool Enclosure,2012-08-03
735,LONG POINT CIRC,K1T 4H5,Ward 22,4M1245,44,T & K CONROY CONSTRUCTION INC,Single,Gloucester,Finish the basement of a 2 storey detached dwelling,0,45200,3316,1205193,Construction,2012-08-03
591,BESSERER ST,K1N 6C8,Ward 12,4M-,55,"ALEXANDERSON, RICK",Duplex,Old Ottawa,Exterior alterations to the main floor of a 2 storey duplex.,0,360,100,1205194,Construction,2012-08-03
6408,VISENEAU DR,K1C 5J2,Ward 2,4M-419,107,ORLEANS OUTDOOR CENTRE,Single,Gloucester,Construct a covered deck at the back of a detached dwelling,0,8000,152,1205195,Construction,2012-08-03
3420,JOCKVALE RD,K2J 4J8,Ward 3,,,KARSON KONSTRUCTION,Demolition,Nepean,Demolish a 1 storey detached dwelling,-1,15000,-947,1205196,Demolition,2012-08-03
815,HARLEQUIN CRES,K1E 2P4,Ward 1,M-50,18,***CONTRACTOR***,Single,Cumberland,Enclosure of a hot tub in the rear yard of a detached dwelling,0,0,0,1205197,Pool Enclosure,2012-08-03
77,PHEASANT RUN DR,K2J 2R3,Ward 3,4M-400,23,***CONTRACTOR***,Detached Garage/Shed,Nepean,Construct a shed in the rear yard of a 2 storey detached dwelling,0,3000,168,1205198,Construction,2012-08-03
1943,MONTMERE AVE,K4A 0C9,Ward 19,4M-1313,11,CONTRACTOR UNKNOWN,Single,Cumberland,Construct a deck at the rear of a 2 storey detached dwelling,0,1500,144,1205199,Construction,2012-08-03
655,SHEFFORD RD,K1J 8G8,Ward 11,,14-15,SHABNAM CONSTRUCTION LTD.,Institutional,Gloucester,Interior alterations on the ground floor of a 2 storey institutional building (West side),0,125599,3489,1205200,Construction,2012-08-03
6000,PRINCE OF WALES DR,K0A 2T0,Ward 21,,PT LOT 10,"BYERS, ED",Farm,Rideau,Construct a farm building,0,39000,6500,1205201,Construction,2012-08-03
55,HOULAHAN ST,K2J 3X6,Ward 3,4M-610,142,***CONTRACTOR***,Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1205202,Pool Enclosure,2012-08-03
2,ULLSWATER DR,K2H 5H2,Ward 7,420102,,CONTRACTOR UNKNOWN,Retail,Nepean,Interior alterations to a 1 storey retail building,0,150000,831,1205203,Construction,2012-08-03
534,TWEEDSMUIR AVE,,Ward 15,206,24,***CONTRACTOR***,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached garages,2,363771,4735,1205205,Construction,2012-08-03
538,TWEEDSMUIR AVE,,Ward 15,206,24,***CONTRACTOR***,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling with attached garages,2,363771,4735,1205205,Construction,2012-08-03
536,TWEEDSMUIR AVE,K1Z 5N9,Ward 15,206,24,***CONTRACTOR***,Demolition,Old Ottawa,Demolish a 1.5 storey detached dwelling,-1,5000,-1080,1205206,Demolition,2012-08-03
102,HOBART CRES,K2H 5S6,Ward 9,543938,PT LOT 335,CONTRACTOR UNKNOWN,Single,Nepean,Remediation of a marijuana grow operation in a 1 storey detached dwelling,0,5000,950,1205208,Construction,2012-08-03
32,CAMERON AVE,K1S 0W7,Ward 17,33,PT 9,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey addition at the rear of a 2 storey detached dwelling,0,100000,1592,1205209,Construction,2012-08-03
173,KEYWORTH AVE,K1Y 0E8,Ward 15,219,pt lot 12,HICKORY DICKORY DECKS - OTTAWA EAST,Single,Old Ottawa,Construct a deck at the rear of a 2 storey detached dwelling,0,6101,387,1205211,Construction,2012-08-03
188,INGERSOLL CRES,K2T 0C8,Ward 4,4M-1413,84,EXTERIOR HOME SOLUTIONS,Single,Kanata,Construct a deck at the rear of a 2 storey detached dwelling,0,10000,248,1205212,Construction,2012-08-03
70,WIGAN DR,K2E 6L1,Ward 9,412297,521,KODIAK CUSTOM SHEDS,Detached Garage/Shed,Nepean,Remove and replace a shed in the rear yard of a 1 storey detached dwelling,0,4500,200,1205213,Construction,2012-08-03
5977,HAZELDEAN RD,K2S 1B9,Ward 6,,25,CONTRACTOR UNKNOWN,Office,Goulbourn,"Electrical, mechanical and structural work only on the 1st and 2nd floor of a 2 storey office / 1 storey warehouse building",0,173958,4383,1205214,Construction,2012-08-03
137,SUNITA CRES,K2J 5S8,Ward 3,4M-1423,30,LEISURE TIME POOLS,Single,Nepean,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1205215,Pool Enclosure,2012-08-03
157,BEATRICE DR,K2J 4N9,Ward 3,4M-918,,***CONTRACTOR***,Rowhouse,Nepean,Enclosure of an above ground pool in the rear yard of a rowhouse,0,0,0,1205216,Pool Enclosure,2012-08-03
50,BLACKBURN AVE,K1N 8A5,Ward 12,55758,pt lot 15,JUSTICE CONSTRUCTION LTD.,Single,Old Ottawa,Interior alterations on the 2nd floor of a 2 storey detached dwelling,0,2400,120,1205217,Construction,2012-08-03
16,TORMEY ST,K1N 5V8,Ward 12,43586,39,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"Exterior alterations to the front porch of 4 unit, 3 storey apartment building",0,1660,166,1205220,Construction,2012-08-03
335,KINGBROOK DR,K2M 0G1,Ward 23,4M1315,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses (Models: Pacifica, Covina, Encino, Sausalito)",6,727925,10065,1205221,Construction,2012-08-03
337,KINGBROOK DR,K2M 0G1,Ward 23,4M1315,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses (Models: Pacifica, Covina, Encino, Sausalito)",6,727925,10065,1205221,Construction,2012-08-03
339,KINGBROOK DR,K2M 0G1,Ward 23,4M1315,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses (Models: Pacifica, Covina, Encino, Sausalito)",6,727925,10065,1205221,Construction,2012-08-03
341,KINGBROOK DR,K2M 0G1,Ward 23,4M1315,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses (Models: Pacifica, Covina, Encino, Sausalito)",6,727925,10065,1205221,Construction,2012-08-03
343,KINGBROOK DR,K2M 0G1,Ward 23,4M1315,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses (Models: Pacifica, Covina, Encino, Sausalito)",6,727925,10065,1205221,Construction,2012-08-03
345,KINGBROOK DR,K2M 0G1,Ward 23,4M1315,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses (Models: Pacifica, Covina, Encino, Sausalito)",6,727925,10065,1205221,Construction,2012-08-03
324,GLOUCESTER ST,K1R 5E6,Ward 14,2996,17,PAUL DAOUST CONSTRUCTION & ASSOC. LTD.,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,17500,-1367,1205222,Demolition,2012-08-03
328,GLOUCESTER ST,K1R 5E6,Ward 14,2996,16,PAUL DAOUST CONSTRUCTION & ASSOC. LTD.,Demolition,Old Ottawa,Demolish a 3 storey apartment building,-6,30000,-7000,1205223,Demolition,2012-08-03
224,LYON ST N,K1R 5V9,Ward 14,2996,18,PAUL DAOUST CONSTRUCTION & ASSOCIATES LTD.,Demolition,Old Ottawa,Demolish a temporary sales office,0,20000,-147,1205224,Demolition,2012-08-03
224,LYON ST N,K1R 5V9,Ward 14,2996,18,PAUL DAOUST CONSTRUCTION & ASSOC. LTD.,Apartment,Old Ottawa,"EXCAVATION ONLY - Construct a 17 storey, 240 unit apartment building",240,2200000,0,1205225,Construction,2012-08-03
4340,PRINCE OF WALES DR,K0A 2E0,Ward 21,,,CONTRACTOR UNKNOWN,Demolition,Nepean,Demolish a 2 storey detached dwelling,-1,10000,-3952,1205226,Demolition,2012-08-03
647,GAINES DR,K1J 7W8,Ward 11,837,1017,"DUVAL, YANNICK",Single,Gloucester,Interior alterations to the main floor and basement of a 2 storey detached dwelling,0,60000,1000,1205228,Construction,2012-08-07
15,PENTRY LANE,K1S 0X1,Ward 17,133,159 & 41,CONTRACTOR UNKNOWN,Rowhouse,Old Ottawa,Interior alterations to the 2nd floor of a 3 storey rowhouse,0,10000,215,1205229,Construction,2012-08-07
73,HANSEN AVE,K2K 2L7,Ward 4,4M-653,124,MAP MAPLEWORKS,Single,Kanata,Construct a deck in the rear yard of a 2 storey detached dwelling,0,6000,132,1205230,Construction,2012-08-07
1739,WALKLEY RD,,Ward 18,31,34 TO 35,LAURIN & COMPANY (152610 CANADA INC.),Retail,Old Ottawa,"Construct a 1 storey retail building"" F""",0,550000,4356,1205231,Construction,2012-08-07
1725,WALKLEY RD,,Ward 18,31,34 TO 35,LAURIN & COMPANY (152610 CANADA INC.),Retail,Old Ottawa,"Construct a 1 storey retail building (Pharma Plus, Building C)",0,1200000,12207,1205232,Construction,2012-08-07
33,MARIER AVE,K1L 5S6,Ward 12,M-25,178,CONTRACTOR UNKNOWN,Apartment,Vanier,Construct a 2 storey addition at the side of a 2 storey apartment building,0,189018,5164,1205233,Construction,2012-08-07
2122,DUTTON CRES,K1J 6K4,Ward 11,806,162,***CONTRACTOR***,Single,Gloucester,Enclosure of an above ground pool in the rear of a  detached dwelling,0,0,0,1205234,Pool Enclosure,2012-08-07
238,BOOTH ST,K1R 7J6,Ward 14,13,12-13,BURR CONSTRUCTION LIMITED,Semi - Detached,Old Ottawa,Repairs to porch at the front of a 2 storey semi-detached dwelling,0,9000,80,1205235,Construction,2012-08-07
236,BOOTH ST,K1R 7J6,Ward 14,13,12,BURR CONSTRUCTION LIMITED,Semi - Detached,Old Ottawa,Repairs to porch at the front of a 2 storey semi-detached dwelling,0,9000,80,1205236,Construction,2012-08-07
160,ARLINGTON AVE,K1R 5S7,Ward 14,30,30,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to the 1st floor of a 2 storey detached dwelling,0,25000,538,1205237,Construction,2012-08-07
342,TIMBERTRAIL TER,K4A 5A6,Ward 1,4M-1228,162,MCI POOLS,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1205238,Pool Enclosure,2012-08-07
106,BRAMBLING WAY,K2J 5V2,Ward 3,,62,TAMARACK DEVELOPMENTS CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 5054 2007 B,1,259410,3563,1205240,Construction,2012-08-07
257,FLODDEN WAY,K2G 7E1,Ward 22,4M1224,,***CONTRACTOR***,Single,Nepean,Finish the basement of a 2 storey detached dwelling,0,7500,807,1205243,Construction,2012-08-07
10,HEARST WAY,K2L 2P4,Ward 23,M-310,,CONTRACTOR UNKNOWN,Office,Kanata,Interior alterations in a 1 storey office building (Unit 10B),0,25000,790,1205244,Construction,2012-08-07
