ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
620,PAMPLONA PRIV,K2J 5T4,Ward 3,4M-1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-3 2010 B,T9-4 2010 B,T9-5 2010 B,T9-5 2010 B,T9-3 2010 B,T9-4 2010 B",6,688440,9120,1200032,Construction,2012-01-04
622,PAMPLONA PRIV,K2J 5T4,Ward 3,4M-1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-3 2010 B,T9-4 2010 B,T9-5 2010 B,T9-5 2010 B,T9-3 2010 B,T9-4 2010 B",6,688440,9120,1200032,Construction,2012-01-04
20,UPMINSTER WAY,K2J 5H2,Ward 3,4M-851,,CONTRACTOR UNKNOWN,Single,Nepean,Install a rooftop solar panel racking system on a 2 storey detached dwelling,0,15000,743,1200033,Construction,2012-01-04
135,AUGUST LILY CRES,K1V 2E3,Ward 22,4M-1328,35,WISNIA INC.,Rowhouse,Gloucester,Interior alterations in a 2 storey detached dwelling due to fire damage,0,60865,1615,1200034,Construction,2012-01-04
50,CASTLEFRANK RD,K2L 2N5,Ward 23,M-220,,CONTRACTOR UNKNOWN,Institutional,Kanata,Interior altertaions to the 1st floor of a 1 storey institutional building.,0,395000,12917,1200035,Construction,2012-01-04
350,MONTGOMERY ST,K1L 7X2,Ward 12,49,"26,28,57,61",LONGWOOD BUILDING CORPORATION,Office,Vanier,Tenant fit-up in a 1 storey commercial building (Longwood Building Corporation) Temporary permit less than 2 years,0,10000,576,1200036,Construction,2012-01-04
1969,BROMLEY RD,K2A 1C3,Ward 7,M-98,27,AUSTRIAN HOME RENOVATIONS,Single,Old Ottawa,Construct an addition at the side of a 1 storey detached dwelling,0,20000,158,1200037,Construction,2012-01-04
3311,BARLOW CRES,,Ward 5,,5,MAPLE LEAF DESIGN & CONSTRUCTION,Single,West Carleton,Construct a 2 storey detached dwelling with attached garage,1,300000,1700,1200038,Construction,2012-01-04
263,ELGIN ST,K2P 1L8,Ward 14,14350,4,COMAC CONSTRUCTION LTD.,Office,Old Ottawa,Exterior fit-up to add a new exterior walk-up ABM and relocation of exterior exit to a 1 storey commercial building - TD Trust Bank,0,55000,54,1200039,Construction,2012-01-04
34,MAYO AVE,K2E 6X5,Ward 9,378959,60,CONTRACTOR UNKNOWN,Single,Nepean,"Interior alterations to the bathroom on the main floor, finish basement, add new windows and construct a rear deck of a 1 storey detached dwelling.",0,45000,1272,1200040,Construction,2012-01-04
501,ROCKCLIFFE PKWY,,Ward 13,5R-3310,PT LOT A,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to a boat house,0,25000,1119,1200041,Construction,2012-01-04
101,CENTREPOINTE DR,K2G 5K7,Ward 8,,34,CONTRACTOR UNKNOWN,Office,Nepean,Interior alterations to the 1st floor of a 4 storey complex building (Centrepointe Theater),0,25000,0,1200042,Construction,2012-01-04
679,GAINSBOROUGH AVE,K2A 2Y9,Ward 15,M-29,708,THE FIREPLACE CENTER,Single,Old Ottawa,Install a fireplace insert on the 1st floor of a 2 storey detached dwelling,0,7500,0,1200043,Construction,2012-01-04
518,RANNOCH PRIV,K2J 5T3,Ward 3,4M-1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 A,T9-2 2010 A,T9-8 2010 A,T9-2 2010 A",4,487626,6504,1200044,Construction,2012-01-04
520,RANNOCH PRIV,K2J 5T3,Ward 3,4M-1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 A,T9-2 2010 A,T9-8 2010 A,T9-2 2010 A",4,487626,6504,1200044,Construction,2012-01-04
522,RANNOCH PRIV,K2J 5T3,Ward 3,4M-1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 A,T9-2 2010 A,T9-8 2010 A,T9-2 2010 A",4,487626,6504,1200044,Construction,2012-01-04
524,RANNOCH PRIV,K2J 5T3,Ward 3,4M-1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-8 2010 A,T9-2 2010 A,T9-8 2010 A,T9-2 2010 A",4,487626,6504,1200044,Construction,2012-01-04
700,WRANGLER CIRC,K2S 0R2,Ward 6,4M-1372,,***CONTRACTOR***,Single,Goulbourn,Finish a basement in a 2 storey detached dwelling,0,10500,700,1200045,Construction,2012-01-04
158,CHENOA WAY,,Ward 3,4M-1423,50310,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Mahogany 2010 A with loft,1,203200,2760,1200046,Construction,2012-01-04
3231,RIVER ROCK AVE,K2J 0T4,Ward 3,4M-1378,147,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,10000,772,1200047,Construction,2012-01-04
200,EGLANTINE DRWY,,Ward 15,396,"34, 35, 36",OTTAWA COMMERCIAL CONTRACTORS LTD.,Office,Old Ottawa,Interior alterations on the 2nd floor and install a back-up generator at the rear of a 21 storey office building,0,464859,15070,1200048,Construction,2012-01-04
154,CHENOA WAY,,Ward 3,4m-1423,50312,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Maple 2010 A reverse,1,223220,3046,1200049,Construction,2012-01-05
1106,TISCHART CRES,K2T 0G7,Ward 4,4M-1380,74-79,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses with attached garages (Models: 1620 Hudson Series 4, 1547 Magellan Series 4, 1705 Drake Series 4, 1388 Franklin Series 4, 1915 Columbus Series 4, 1915 Columbus Series 4)",6,776865,10090,1200050,Construction,2012-01-05
1108,TISCHART CRES,K2T 0G7,Ward 4,4M-1380,74-79,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses with attached garages (Models: 1620 Hudson Series 4, 1547 Magellan Series 4, 1705 Drake Series 4, 1388 Franklin Series 4, 1915 Columbus Series 4, 1915 Columbus Series 4)",6,776865,10090,1200050,Construction,2012-01-05
1110,TISCHART CRES,K2T 0G7,Ward 4,4M-1380,74-79,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses with attached garages (Models: 1620 Hudson Series 4, 1547 Magellan Series 4, 1705 Drake Series 4, 1388 Franklin Series 4, 1915 Columbus Series 4, 1915 Columbus Series 4)",6,776865,10090,1200050,Construction,2012-01-05
1112,TISCHART CRES,K2T 0G7,Ward 4,4M-1380,74-79,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses with attached garages (Models: 1620 Hudson Series 4, 1547 Magellan Series 4, 1705 Drake Series 4, 1388 Franklin Series 4, 1915 Columbus Series 4, 1915 Columbus Series 4)",6,776865,10090,1200050,Construction,2012-01-05
1114,TISCHART CRES,K2T 0G7,Ward 4,4M-1380,74-79,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses with attached garages (Models: 1620 Hudson Series 4, 1547 Magellan Series 4, 1705 Drake Series 4, 1388 Franklin Series 4, 1915 Columbus Series 4, 1915 Columbus Series 4)",6,776865,10090,1200050,Construction,2012-01-05
1116,TISCHART CRES,K2T 0G7,Ward 4,4M-1380,74-79,URBANDALE CONSTRUCTION,Rowhouse,Kanata,"Construct a block of 6, 2 storey rowhouses with attached garages (Models: 1620 Hudson Series 4, 1547 Magellan Series 4, 1705 Drake Series 4, 1388 Franklin Series 4, 1915 Columbus Series 4, 1915 Columbus Series 4)",6,776865,10090,1200050,Construction,2012-01-05
173,MARAVISTA DR,K2J 5R3,Ward 3,,19,RICHCRAFT HOMES LIMITED,Rowhouse,Nepean,"Construct a block of 4,  2 storey rowhouses with attached garages",4,543600,7480,1200051,Construction,2012-01-05
175,MARAVISTA DR,K2J 5R3,Ward 3,,19,RICHCRAFT HOMES LIMITED,Rowhouse,Nepean,"Construct a block of 4,  2 storey rowhouses with attached garages",4,543600,7480,1200051,Construction,2012-01-05
177,MARAVISTA DR,K2J 5R3,Ward 3,,19,RICHCRAFT HOMES LIMITED,Rowhouse,Nepean,"Construct a block of 4,  2 storey rowhouses with attached garages",4,543600,7480,1200051,Construction,2012-01-05
179,MARAVISTA DR,K2J 5R3,Ward 3,,19,RICHCRAFT HOMES LIMITED,Rowhouse,Nepean,"Construct a block of 4,  2 storey rowhouses with attached garages",4,543600,7480,1200051,Construction,2012-01-05
156,CHENOA WAY,,Ward 3,4M-1423,50311,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Windsor 2010 A,1,217200,2960,1200052,Construction,2012-01-05
152,CHENOA WAY,,Ward 3,4m-1423,50313,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Mahogany 2010 C with loft rev.,1,203200,2760,1200053,Construction,2012-01-05
890,SMITH RD,K4B 1N8,Ward 19,,10,***CONTRACTOR***,Single,Cumberland,Install a fireplace insert on the main floor of a detached dwelling,0,4100,0,1200054,Construction,2012-01-05
323,BAMBURGH WAY,K2J 5R1,Ward 3,,71,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Chatam 2007 A,1,175340,2362,1200055,Construction,2012-01-05
315,BAMBURGH WAY,K2J 5R2,Ward 3,4M-XXXX,74,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Rosemere 2007 A,1,170687,2295,1200056,Construction,2012-01-05
314,ATLANTIS AVE,K2A 1X6,Ward 15,M 28,213,LAGOIS DRAFTING AND CONSTRUCTION INC.,Single,Old Ottawa,Finish a basement in a 1 storey detached dwelling,0,30000,312,1200057,Construction,2012-01-05
3252,RIVER ROCK AVE,K2J 0T3,Ward 3,4M-1378,186,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,3000,1200,1200058,Construction,2012-01-05
262,LEN PURCELL DR,K0A 3M0,Ward 5,,17,CONTRACTOR UNKNOWN,Institutional,West Carleton,Interior alterations to remove and replace canopies over main entrance in a 1 storey institutional building ( Constance Bay CC),0,40000,215,1200059,Construction,2012-01-05
800,GREEN CREEK DR,,Ward 11,5R3492,14 15,DORAN CONTRACTORS,Industrial,Gloucester,Construct a 1 storey masonry building for sanitary pump station,0,998000,1889,1200060,Construction,2012-01-05
313,BAMBURGH WAY,K2J 5R2,Ward 3,4M-XXXX,75,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Rosemere 2007 B,1,170687,2295,1200061,Construction,2012-01-05
1460,MERIVALE RD,K2E 5P2,Ward 9,375,2638 to 2640,CONTRACTOR UNKNOWN,Retail,Nepean,Tenant fit-up in a 1 storey commercial building (Starbucks),0,150000,1501,1200062,Construction,2012-01-05
83,LEONARD AVE,K1S 4V7,Ward 17,115269,116,***CONTRACTOR***,Single,Old Ottawa,Install a fireplace insert in a 2 storey detached dwelling,0,2400,0,1200064,Construction,2012-01-05
317,BAMBURGH WAY,K2J 5R2,Ward 3,4M-XXXX,73,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 37-7 2007 A,1,166800,2240,1200065,Construction,2012-01-05
319,BAMBURGH WAY,K2J 5R2,Ward 3,,72,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Rosemere 2007 A,1,170687,2295,1200066,Construction,2012-01-05
2034,DEERHURST CRT,K1J 8H1,Ward 11,851,674,CONTRACTOR UNKNOWN,Single,Gloucester,Install a wood burning appliance in a 1 storey detached dwelling,0,5000,0,1200067,Construction,2012-01-05
1490,CHOMLEY CRES,K1G 0V7,Ward 18,604,53,***CONTRACTOR***,Single,Old Ottawa,Plumbing alterations with new ABS piping to existing washroom; reinsulation and vapour barrier to existing washroom walls.,0,1000,200,1200068,Construction,2012-01-05
10,PEPPERRALL CRES,K2J 3W6,Ward 3,4M-610,238,OTTAWA GENERAL CONTRACTORS,Single,Nepean,Construct a covered porch at the front of a 2 storey detached dwelling,0,11250,264,1200069,Construction,2012-01-05
50,RIDEAU ST,K1N 9J7,Ward 12,5R-5671,PTS 1-11,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations on the 1st floor of a 3 storey retail building (Bell Unit 113),0,100000,1410,1200070,Construction,2012-01-06
172,CHENOA WAY,,Ward 3,4M-1423,50303,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Nantucket 2010 B,1,190460,2578,1200071,Construction,2012-01-06
162,CHENOA WAY,,Ward 3,4M-1423,50308,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Spruce A 2010,1,256680,3524,1200074,Construction,2012-01-06
164,CHENOA WAY,,Ward 3,4M-1423,50307,MONARCH CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Evergreen 2010 B,1,260600,3580,1200075,Construction,2012-01-06
1420,BLAIR PL,K1J 9L8,Ward 11,,21,CONTRACTOR UNKNOWN,Office,Gloucester,Interior alterations on the 7th floor a 8 storey office building,0,35000,1507,1200076,Construction,2012-01-06
624,PAMPLONA PRIV,K2J 5T4,Ward 3,4m1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-5 2010 A,T9-5 2010 A",3,362025,4827,1200077,Construction,2012-01-06
626,PAMPLONA PRIV,K2J 5T4,Ward 3,4m1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-5 2010 A,T9-5 2010 A",3,362025,4827,1200077,Construction,2012-01-06
628,PAMPLONA PRIV,K2J 5T4,Ward 3,4m1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 B,T9-5 2010 A,T9-5 2010 A",3,362025,4827,1200077,Construction,2012-01-06
74,KENINS CRES,K2K 3E4,Ward 4,4M-1067,32,***CONTRACTOR***,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,25000,500,1200078,Construction,2012-01-06
2021,ARCH ST,K1G 2G9,Ward 18,697,1359,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations to a 1 storey detached dwelling,0,5955,105,1200079,Construction,2012-01-06
630,PAMPLONA PRIV,K2J 5T4,Ward 3,4M-1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 A,T9-4 2010 A,T9-3 2010 B,T9-5 2010 B",4,464125,6158,1200080,Construction,2012-01-06
632,PAMPLONA PRIV,K2J 5T4,Ward 3,4M-1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 A,T9-4 2010 A,T9-3 2010 B,T9-5 2010 B",4,464125,6158,1200080,Construction,2012-01-06
634,PAMPLONA PRIV,K2J 5T4,Ward 3,4M-1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 A,T9-4 2010 A,T9-3 2010 B,T9-5 2010 B",4,464125,6158,1200080,Construction,2012-01-06
636,PAMPLONA PRIV,K2J 5T4,Ward 3,4M-1423,,MONARCH CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: T9-5 2010 A,T9-4 2010 A,T9-3 2010 B,T9-5 2010 B",4,464125,6158,1200080,Construction,2012-01-06
518,BRETBY CRES,K2J 5P9,Ward 3,,59,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Chatam 2007 B,1,174080,2344,1200081,Construction,2012-01-06
327,BAMBURGH WAY,K2J 5R1,Ward 3,,69,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Chatam 2007 B,1,174080,2344,1200082,Construction,2012-01-06
344,BAMBURGH WAY,K2J 5R1,Ward 3,4M-XXXX,17,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Chesapeake 2007 A 4 bdrm,1,219440,2992,1200083,Construction,2012-01-06
544,BRETBY CRES,K2J 5R1,Ward 3,,68,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Chatam 2007 A,1,175340,2362,1200084,Construction,2012-01-06
503,SIMRAN PRIV,K2J 3T3,Ward 3,4m-1289,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Maple 2009 A,Willow 2009 A,Hickory 2009 B,Birch 2009 A,Maple 2009 B,Birch 2009 A,Willow 2009 A,Birch 2009 B",8,801592,10857,1200085,Construction,2012-01-06
505,SIMRAN PRIV,K2J 3T3,Ward 3,4m-1289,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Maple 2009 A,Willow 2009 A,Hickory 2009 B,Birch 2009 A,Maple 2009 B,Birch 2009 A,Willow 2009 A,Birch 2009 B",8,801592,10857,1200085,Construction,2012-01-06
507,SIMRAN PRIV,K2J 3T3,Ward 3,4m-1289,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Maple 2009 A,Willow 2009 A,Hickory 2009 B,Birch 2009 A,Maple 2009 B,Birch 2009 A,Willow 2009 A,Birch 2009 B",8,801592,10857,1200085,Construction,2012-01-06
509,SIMRAN PRIV,K2J 3T3,Ward 3,4m-1289,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Maple 2009 A,Willow 2009 A,Hickory 2009 B,Birch 2009 A,Maple 2009 B,Birch 2009 A,Willow 2009 A,Birch 2009 B",8,801592,10857,1200085,Construction,2012-01-06
511,SIMRAN PRIV,K2J 3T3,Ward 3,4m-1289,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Maple 2009 A,Willow 2009 A,Hickory 2009 B,Birch 2009 A,Maple 2009 B,Birch 2009 A,Willow 2009 A,Birch 2009 B",8,801592,10857,1200085,Construction,2012-01-06
513,SIMRAN PRIV,K2J 3T3,Ward 3,4m-1289,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Maple 2009 A,Willow 2009 A,Hickory 2009 B,Birch 2009 A,Maple 2009 B,Birch 2009 A,Willow 2009 A,Birch 2009 B",8,801592,10857,1200085,Construction,2012-01-06
515,SIMRAN PRIV,K2J 3T3,Ward 3,4m-1289,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Maple 2009 A,Willow 2009 A,Hickory 2009 B,Birch 2009 A,Maple 2009 B,Birch 2009 A,Willow 2009 A,Birch 2009 B",8,801592,10857,1200085,Construction,2012-01-06
517,SIMRAN PRIV,K2J 3T3,Ward 3,4m-1289,,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Rowhouse,Nepean,"Construct a 3 Storey Rowhouse with attached garages  Models: Maple 2009 A,Willow 2009 A,Hickory 2009 B,Birch 2009 A,Maple 2009 B,Birch 2009 A,Willow 2009 A,Birch 2009 B",8,801592,10857,1200085,Construction,2012-01-06
338,BAMBURGH WAY,K2J 5R1,Ward 3,,16,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Platina 2007 A,1,254160,3488,1200086,Construction,2012-01-06
