ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
409,TILLSONBURG ST,K2T 0C3,Ward 4,4M-1413,63,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 35-4 2009 A 4 bdrm,1,178350,2405,1203181,Construction,2012-06-01
418,RICHMOND RD,K2A 0G2,Ward 15,179,13 to 18,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit up on the 1st floor of a 1 storey retail building,0,50000,1500,1203182,Construction,2012-06-01
407,TILLSONBURG ST,K2T 0C3,Ward 4,4m-1413,64,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 35-4 2009 A 4 bdrm alt,1,181185,2446,1203183,Construction,2012-06-01
2068,MELETTE CRES,K4A 4X2,Ward 19,4M-1213,,CONTRACTOR UNKNOWN,Semi - Detached,Cumberland,Construct a deck at the rear of a 2 storey semi-detached dwelling,0,430,43,1203184,Construction,2012-06-01
138,INGERSOLL CRES,K2T 0C8,Ward 4,4M-1413,122,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 50-2 2009 B,1,182170,2367,1203185,Construction,2012-06-01
519,STONECHURCH WAY,K2J 0C6,Ward 3,4M-1289,123,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0,14445,963,1203186,Construction,2012-06-01
6387,EMERALD LINKS DR,K4P 1M4,Ward 20,4M-656,4,NOWACKI CONSTRUCTION INC.,Single,Osgoode,Construct a 1 storey detached dwelling with attached garage,1,320000,3334,1203187,Construction,2012-06-01
1,CLEGG ST,K1S 0H3,Ward 17,102,16,CONTRACTOR UNKNOWN,Other,Old Ottawa,Construct a 3rd storey addition to a 2 storey triplex,0,200000,1758,1203188,Construction,2012-06-01
6393,EMERALD LINKS DR,K4P 1M4,Ward 20,4M-656,3,NOWACKI CONSTRUCTION INC.,Single,Osgoode,Construct a 1 storey detached dwelling with attached 3 car garage,1,360000,3853,1203189,Construction,2012-06-01
213,HUNTSVILLE DR,K2T 0C6,Ward 4,4m-1413,4,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Kanata,Construct a 2 Storey Single with attached garage  Model: 35-2 2009 A,1,159710,2098,1203190,Construction,2012-06-01
660,DEANCOURT CRES,K4A 3G6,Ward 1,50M-171,14,CAMPBELL POOLS,Single,Cumberland,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1203192,Pool Enclosure,2012-06-01
55,LAURIER AVE E,K1N 6N5,Ward 12,9661,A and 1-4,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 2nd and 3rd floor of a 13 storey institutional building,0,66125,3229,1203193,Construction,2012-06-01
69,OSPREY CRES,K2M 2Z8,Ward 23,4M1219,105,CLUB PISCINE,Single,Kanata,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1203194,Pool Enclosure,2012-06-01
65,GRANTON AVE,K2G 1W9,Ward 8,375,2461 to 2463,CONTRACTOR UNKNOWN,Single,Nepean,Construct an accessory apartment in the basement of a 1 storey detached dwelling and interior alterations on the 1st floor,1,30000,1068,1203195,Construction,2012-06-01
31,YORK ST,K1N 5S7,Ward 12,42482,5,TATTOOS ETC.,Mixed,Old Ottawa,Construct a 2nd storey deck at the rear of a mixed use building,0,5000,416,1203196,Construction,2012-06-01
1542,LEXINGTON ST,K2C 1R9,Ward 16,437592,73,CLUB PISCINE,Single,Old Ottawa,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1203197,Pool Enclosure,2012-06-01
646,BIRCHLAND CRES,K2S 0S8,Ward 6,,22,HOLITZNER HOMES (95) LTD.,Single,Goulbourn,Construct a 2 storey detached dwelling with attached garage (Model Almonte 2007),1,187000,2357,1203198,Construction,2012-06-01
10,MELISSA CRT,K0A 2Z0,Ward 21,4M-784,90,CLUB PISCINE,Single,Goulbourn,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1203199,Pool Enclosure,2012-06-01
6539,CRAIGHURST DR,K0A 2T0,Ward 21,4M-492,11,MERMAID POOLS (MERIVALE),Single,Rideau,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1203200,Pool Enclosure,2012-06-01
117,STONEY POND CRT,K2S 2E6,Ward 6,4M-1192,82,CONTRACTOR UNKNOWN,Single,Goulbourn,Construct a deck at the rear of a 2 storey detached dwelling,0,5000,109,1203202,Construction,2012-06-01
44,PALSEN ST,K2G 2W4,Ward 8,305587,PT LOT 46,***CONTRACTOR***,Detached Garage/Shed,Nepean,Construct a 1 storey detached garage at the side of a 1 storey detached dwelling,0,78000,624,1203203,Construction,2012-06-01
3187,ALBION RD S,K1V 8Y3,Ward 10,,3,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey storage shed in a vacant lot,0,1000,-2152,1203204,Demolition,2012-06-01
729,PENSACOLA CRT,K4A 0L6,Ward 19,4M1355,15,CLUB PISCINE,Single,Cumberland,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1203205,Pool Enclosure,2012-06-01
90,SMIRLE AVE,K1Y 0S3,Ward 15,M-52,695,GILLESPIE HANDYMAN SERVICES,Single,Old Ottawa,Construct a deck in the rear yard of a 2 storey detached dwelling,0,6000,350,1203206,Construction,2012-06-01
460,WEST HUNT CLUB RD,K2E 1B2,Ward 9,382,46-49,M.P. LUNDY CONSTRUCTION,Office,Nepean,Construct a 2 storey mixed use building,0,3800000,32840,1203207,Construction,2012-06-01
72,LEWIS ST,K2P 0S6,Ward 14,15558,54,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alterations in a 2 storey detached dwelling,0,6613,159,1203208,Construction,2012-06-01
12,HUNTWOOD CRT,K1V 0R2,Ward 16,4M536,6,OAKWOOD BUILDERS,Single,Old Ottawa,Interior alterations to a bathroom in a 2 storey detached dwelling,0,5000,143,1203209,Construction,2012-06-01
705,SCHUBERT CIRC,K4A 4W4,Ward 19,4M-1172,62,***CONTRACTOR***,Single,Cumberland,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1203210,Pool Enclosure,2012-06-01
159,HOPEWELL AVE,K1S 2Z4,Ward 17,115,6,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition at the front and rear and interior alterations in a 2 storey detached dwelling,0,150000,777,1203211,Construction,2012-06-01
20,TEDWYN DR,K2J 1T8,Ward 3,M-195,,***CONTRACTOR***,Semi - Detached,Nepean,Construct a deck in the rear of a 2 storey semi-detached dwelling,0,3500,3035,1203212,Construction,2012-06-01
211,BELL ST N,K1R 7E3,Ward 14,33,9 10,4539486 CANADA INC C/O GESTION COGIR CORPORATION,Apartment,Old Ottawa,Exterior alterations to construct a rooftop terrace on a 12 storey apartment building,0,337835,8999,1203214,Construction,2012-06-04
219,BELL ST N,K1R 7E4,Ward 14,33,9 10,4539486 CANADA INC C/O GESTION COGIR CORPORATION,Apartment,Old Ottawa,Exterior alterations to construct a rooftop terrace on a 12 storey apartment building,0,337835,8999,1203214,Construction,2012-06-04
2810,FINDLAY CREEK DR,,Ward 22,4M-1369,,D & H SITE FURNISHINGS,Other,Gloucester,Construct a free standing gazebo in a park (Findlay Creek Community Park),0,12500,400,1203215,Construction,2012-06-04
152,OLD COLONY RD,K2L 1M5,Ward 23,839,523,MULTI DRAIN,Single,Kanata,PLUMBING PERMIT ONLY - Install a mainline backwater valve on a sanitary sewer in a detached dwelling,0,0,0,1203216,Construction,2012-06-04
24,EXETER DR,K2J 1Z3,Ward 3,4M-207,,***CONTRACTOR***,Semi - Detached,Nepean,Construct an addition at the rear of a 2 storey semi-detached dwelling,0,25000,320,1203217,Construction,2012-06-04
138,POST RD,K2L 1L2,Ward 23,839,496,MULTI DRAIN,Single,Kanata,PLUMBING ONLY - Install a mainline backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1203218,Construction,2012-06-04
36,NORTOBA CRES,K2T 1H5,Ward 4,4M-1155,25,MERMAID POOLS - OGILVIE ROAD,Single,Kanata,Enclosure of a semi-inground pool in the rear yard of a detached dwelling,0,0,0,1203219,Pool Enclosure,2012-06-04
533,MANSFIELD AVE,K2A 2S8,Ward 15,M29,211,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 1 storey addition at the rear of a 1 storey detached dwelling,0,15000,130,1203220,Construction,2012-06-04
25,DUMOULIN WAY,K4A 4Z3,Ward 19,4M-1212,140,MCI POOLS,Single,Cumberland,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1203221,Pool Enclosure,2012-06-04
20,SPRUCE ST,K1R 6N7,Ward 14,13,85,K& T PLUMBING,Rowhouse,Old Ottawa,Interior alterations on the 3rd floor of a 3 storey rowhouse,0,3000,200,1203222,Construction,2012-06-04
146,PARKROSE PRIV,K4A 0N8,Ward 1,4M-1357,,ICON INTERIORS INC.,Rowhouse,Cumberland,Interior/exterior alterations to a 2 storey rowhouse (Fire Restoration),0,6000,800,1203223,Construction,2012-06-04
158,WATERFERN WAY,,Ward 19,,3,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 storey semi-detached dwelling with attached garages  Models: Greenwich 2010 I End Unit,Mulberry 2010 A",2,240345,3158,1203224,Construction,2012-06-04
160,WATERFERN WAY,,Ward 19,,3,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 storey semi-detached dwelling with attached garages  Models: Greenwich 2010 I End Unit,Mulberry 2010 A",2,240345,3158,1203224,Construction,2012-06-04
1691,GAGE CRES,K2C 0Z7,Ward 8,372115,418,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/exterior alterations to add 2 windows in the basement of a 1 storey detached dwelling,0,6000,0,1203225,Construction,2012-06-04
2141,DONALD B. MUNRO DR,,Ward 5,,1,BILL HAMM ENTERPRISES LTD.,Demolition,West Carleton,Demolish a 1 storey detached dwelling and detached storage shed,-1,1000,-1066,1203226,Demolition,2012-06-04
150,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 4, 2 storey rowhouses with attached garages  Models: Greenwich 2010 M End Unit,Astoria 2010 K,Hampton 2010 L,Hampton 2010 M",4,440755,5716,1203228,Construction,2012-06-04
152,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 4, 2 storey rowhouses with attached garages  Models: Greenwich 2010 M End Unit,Astoria 2010 K,Hampton 2010 L,Hampton 2010 M",4,440755,5716,1203228,Construction,2012-06-04
154,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 4, 2 storey rowhouses with attached garages  Models: Greenwich 2010 M End Unit,Astoria 2010 K,Hampton 2010 L,Hampton 2010 M",4,440755,5716,1203228,Construction,2012-06-04
156,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 4, 2 storey rowhouses with attached garages  Models: Greenwich 2010 M End Unit,Astoria 2010 K,Hampton 2010 L,Hampton 2010 M",4,440755,5716,1203228,Construction,2012-06-04
131,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 storey semi-detached dwelling with attached garages  Models: Mulberry 2010 C,Hampton 2010 C",2,236010,3062,1203229,Construction,2012-06-04
133,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 storey semi-detached dwelling with attached garages  Models: Mulberry 2010 C,Hampton 2010 C",2,236010,3062,1203229,Construction,2012-06-04
57,BENNETT ST,K1V 9L3,Ward 16,M-153,9,TOP HAT HOME COMFORT SERVICES,Single,Old Ottawa,Interior/exterior alterations to add a fireplace insert in a 2 storey detached dwelling,0,3000,0,1203230,Construction,2012-06-04
2509,WHITE ST,K4B 1H9,Ward 2,,PT LOT 2,***CONTRACTOR***,Single,Gloucester,Construct a 2 storey detached dwelling with attached garage,1,268262,3252,1203231,Construction,2012-06-04
1100,ANTOCHI LANE,K4M 1K1,Ward 21,,PT LOT 4,LEISURE TIME POOLS,Single,Rideau,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1203232,Pool Enclosure,2012-06-04
2246,CLERMONT CRES,K4A 4W6,Ward 19,4M-1172,5,CONTRACTOR UNKNOWN,Single,Cumberland,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1203233,Pool Enclosure,2012-06-04
7909,PARKWAY RD,,Ward 20,,5,***CONTRACTOR***,Single,Osgoode,Construct a 1 storey detached dwelling with attached garage,1,200000,2400,1203234,Construction,2012-06-04
579,WOODGLEN GT,K1J 6G2,Ward 11,828,473,MERMAID POOLS,Single,Gloucester,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1203235,Pool Enclosure,2012-06-04
226,PLEASANT PARK RD,K1H 5M6,Ward 18,129,76,SPRINGER BOYD CONTRACTING,Single,Old Ottawa,Interior alterations to the basement of a 2 storey detached dwelling,0,18000,800,1203236,Construction,2012-06-04
5516,OSGOODE MAIN ST,K0A 2W0,Ward 20,393,36,CONTRACTOR UNKNOWN,Retail,Osgoode,Interior alterations on the 1st floor of a 2 storey retail building (Kelly's Kafe),0,22300,41,1203237,Construction,2012-06-04
721,WILLOWBURN ST,,Ward 22,,63,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with an attached 2 car garage; Model: Custom Royal Edward C 4 Bedroom,1,237080,3244,1203238,Construction,2012-06-04
636,WILLOWMERE WAY,K1T 0K2,Ward 22,4M-1426,20,TARTAN HOMES CORPORATION,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage; Model: Royal Edward 2009 C 4 Bedroom Opt.,1,237080,3244,1203239,Construction,2012-06-04
617,WILLOWMERE WAY,K1T 0K2,Ward 22,4M-1426,10,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling with attached garage; Models: White Cedar 2011 and Magnolia 2011 G Rev,2,283045,4486,1203240,Construction,2012-06-04
619,WILLOWMERE WAY,K1T 0K2,Ward 22,4M-1426,10,TARTAN HOMES CORPORATION,Semi - Detached,Gloucester,Construct a 2 storey semi-detached dwelling with attached garage; Models: White Cedar 2011 and Magnolia 2011 G Rev,2,283045,4486,1203240,Construction,2012-06-04
151,GENTRY RD,,Ward 5,,pt lot 6,GREENMARK BUILDERS,Single,West Carleton,Construct a 2 storey detached dwelling with attached garage,1,283080,3305,1203241,Construction,2012-06-04
1550,CHESELLA ST,,Ward 20,4M-1281,19,"GONZALEZ, ROBERTO",Single,Osgoode,Construct a 2 storey detached dwelling with attached garage,1,380000,4317,1203242,Construction,2012-06-04
21,MAYFORD AVE,K2G 6A7,Ward 22,4M-820,110,MERMAID POOLS - OGILVIE ROAD,Single,Nepean,Enclosure of a semi inground pool in the rear yard of a detached dwelling,0,0,0,1203243,Pool Enclosure,2012-06-04
6900,LAKES PARK DR,K4P 1M6,Ward 20,4M-937,34,MERMAID POOLS,Single,Osgoode,Enclosure of an inground pool in the rear yard of a detached dwelling,0,0,0,1203244,Pool Enclosure,2012-06-04
50,HARTSMERE DR,K2S 2B7,Ward 6,4M-1163,61 & 62,MERMAID POOLS,Single,Goulbourn,Enclosure of a semi-inground pool in the rear yard of a detached dwelling,0,0,0,1203245,Pool Enclosure,2012-06-04
340,INDUSTRIAL AVE,K1G 3Z6,Ward 18,4M-1066,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"FOUNDATION ONLY - Construct a 1 storey underground parking garage for a 5 storey,124 unit retirement residence",0,1000000,25000,1203246,Construction,2012-06-04
5687,TRUDEAU AVE,K0A 3H0,Ward 19,4M-1393,10,"ROLLIN, ANDRE",Detached Garage/Shed,Cumberland,Construct a shed in the rear yard of a detached dwelling,0,7000,280,1203247,Construction,2012-06-04
135,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 storey semi-detached dwelling with attached garages  Models: Mulberry 2010 A,Hampton 2010 I",2,236010,3062,1203248,Construction,2012-06-04
137,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a 2 storey semi-detached dwelling with attached garages  Models: Mulberry 2010 A,Hampton 2010 I",2,236010,3062,1203248,Construction,2012-06-04
5550,WILLIAM MCEWEN DR,K0A 2E0,Ward 21,,2,***CONTRACTOR***,Detached Garage/Shed,Rideau,Construct an addition to a detached storage garage,0,20000,1280,1203249,Construction,2012-06-04
1662,AMBERDALE CRES,K1H 7B3,Ward 18,822,31,"SAIKALEY, NICOLE & ROBERT",Single,Old Ottawa,Interior alterations to remove a load bearing wall on the 1st floor of a 2 storey detached dwelling,0,2200,115,1203250,Construction,2012-06-04
5111,SPRATT RD,K4M 1B2,Ward 20,,26,***CONTRACTOR***,Detached Garage/Shed,Gloucester,Construct a detached garage in the rear yard of a detached dwelling,0,10000,576,1203251,Construction,2012-06-04
3638,FORESTVIEW LANE,,Ward 5,586,66,"LEVESQUE, KEVIN",Single,West Carleton,Finish a basement in a 1 storey detached dwelling,0,34500,900,1203252,Construction,2012-06-04
529,RICHMOND RD,K2A 0G3,Ward 15,4M-,,176026 CANADA INC.,Detached Garage/Shed,Old Ottawa,Remove and replace a shed at the side of a 2 storey institutional building,0,27507,129,1203253,Construction,2012-06-04
4728,BANK ST,K0A 2P0,Ward 22,4M-1385,,CONTRACTOR UNKNOWN,Office,Gloucester,Construct a 2 storey office building,0,2800000,6998,1203254,Construction,2012-06-04
552,QUEEN ELIZABETH DRWY,K1S 3N4,Ward 17,94,,ADVANTAGE CARPENTRY,Single,Old Ottawa,Interior alterations on the 1st and 2nd floor of a 2 storey detached dwelling,0,25000,300,1203255,Construction,2012-06-04
139,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Astoria 2010 K,Mulberry 2010 B,Hampton 2010 L,Astoria 2010 K,Greenwich 2010 M End Unit,Hampton 2010 L",6,675805,8798,1203256,Construction,2012-06-04
141,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Astoria 2010 K,Mulberry 2010 B,Hampton 2010 L,Astoria 2010 K,Greenwich 2010 M End Unit,Hampton 2010 L",6,675805,8798,1203256,Construction,2012-06-04
143,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Astoria 2010 K,Mulberry 2010 B,Hampton 2010 L,Astoria 2010 K,Greenwich 2010 M End Unit,Hampton 2010 L",6,675805,8798,1203256,Construction,2012-06-04
145,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Astoria 2010 K,Mulberry 2010 B,Hampton 2010 L,Astoria 2010 K,Greenwich 2010 M End Unit,Hampton 2010 L",6,675805,8798,1203256,Construction,2012-06-04
147,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Astoria 2010 K,Mulberry 2010 B,Hampton 2010 L,Astoria 2010 K,Greenwich 2010 M End Unit,Hampton 2010 L",6,675805,8798,1203256,Construction,2012-06-04
149,WATERFERN WAY,,Ward 19,,,MINTO COMMUNITIES INC.,Rowhouse,Cumberland,"Construct a block of 6, 2 storey rowhouses with attached garages  Models: Astoria 2010 K,Mulberry 2010 B,Hampton 2010 L,Astoria 2010 K,Greenwich 2010 M End Unit,Hampton 2010 L",6,675805,8798,1203256,Construction,2012-06-04
103,PATTERMEAD CRES,K1V 0B9,Ward 16,M247,43,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to remove a load bearing walls on the 1st floor of a 2 storey detached dwelling,0,3225,215,1203257,Construction,2012-06-04
663,INDUSTRIAL AVE,K1G 0Z1,Ward 18,560,32-34,A1 CONTRACTING,Demolition,Old Ottawa,Demolish a 1 storey retail building,0,20000,-18191,1203258,Demolition,2012-06-05
1953,DAUPHIN RD,K1G 2L6,Ward 18,627,261,CONTRACTOR UNKNOWN,Single,Old Ottawa,Enclosure of an above ground pool in the rear yard of a detached dwelling,0,0,0,1203259,Pool Enclosure,2012-06-05
75,CLEARY AVE,K2A 1R8,Ward 15,,27,ZW GROUP,Apartment,Old Ottawa,Change of Use: Change previously approved retail space to create a 1 bedroom apartment in a vacant space on the 1st floor of a 15 storey residential and commercial building.,1,40000,793,1203260,Construction,2012-06-05
7032,MASON ST,K4P 1C2,Ward 20,870,30,"CROWDER, ERNEST",Demolition,Osgoode,Demolish a 1 storey mobile home related to a marijuana grow operation,-1,1000,-440,1203261,Demolition,2012-06-05
25,VALENCIA ST,K2G 6T1,Ward 22,4M-1093,249,***CONTRACTOR***,Single,Nepean,Construct a deck in the rear yard of a 2 storey detached dwelling,0,2300,228,1203262,Construction,2012-06-05
1305,BASELINE RD,K2C 0R5,Ward 16,,,BRADFORD CONSTRUCTION,Office,Old Ottawa,Interior alterations on the 1st floor of a 7 storey office building,0,10183,132,1203263,Construction,2012-06-05
125,BEATRICE DR,,Ward 3,4M-1427,18,LARCO CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling with attached garage Model The Whitaker 1 - Corner 2011 Reverse,1,170694,2536,1203264,Construction,2012-06-05
216,SPRINGBEAUTY AVE,K2J 5T7,Ward 3,4M-1427,53,LARCO CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling with attached garage (The Whitaker 2011 Reverse),1,180250,2591,1203265,Construction,2012-06-05
212,SPRINGBEAUTY AVE,K2J 5T7,Ward 3,4M-1427,52,LARCO CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling with attached garage (Model: Whitaker 2011 Reverse),1,180285,2591,1203266,Construction,2012-06-05
6825,SNAKE ISLAND RD,K4P 1N2,Ward 20,,W PT LOT 20,"MELOCHE, JOHN",Demolition,Osgoode,Demolish a 2 storey detached dwelling related to a marijuana grow operation,-1,100,-1200,1203267,Demolition,2012-06-05
5761,CLAYTON RD,K4B 1J1,Ward 19,,24,***CONTRACTOR***,Single,Cumberland,Install a woodstove in a 1 storey detached dwelling,0,4300,22,1203268,Construction,2012-06-05
97,MALHOTRA CRT,K1V 1K3,Ward 16,947,13,CLUB PICINE,Single,Old Ottawa,Enclosure of an above ground pool in the rear of a detached dwelling,0,0,0,1203269,Pool Enclosure,2012-06-05
670,PERCIFOR WAY,K1W 0E2,Ward 2,4M-1400,46,VALECRAFT HOMES LIMITED,Single,Gloucester,Construct a 2 storey detached dwelling with attached 2 car garage; Model: Custom 999 II 2007 A,1,225750,2967,1203270,Construction,2012-06-05
6828,OLD RICHMOND RD,,Ward 21,,pt 7,DLS GROUP,Single,Nepean,Interior/exterior alteration to underpin and concrete replacement in a 2 storey detached dwelling,0,20000,360,1203271,Construction,2012-06-05
1754,ARROWGRASS WAY,K4A 0C8,Ward 19,4M-1313,22,"PERREAULT, ALAIN",Detached Garage/Shed,Cumberland,Construct an accessory building (pool cabana/storage shed) in the rear yard of a 2 storey detached dwelling,0,7000,152,1203272,Construction,2012-06-05
6290,EMERALD LINKS DR,K4P 1M4,Ward 20,4M-655,37,MERMAID POOLS,Single,Osgoode,Enclosure of an inground pool at the rear of a detached dwelling,0,0,0,1203273,Pool Enclosure,2012-06-05
2909,RIVERSIDE DR,K1V 8N4,Ward 16,210,,LABELLE TENTS INC.,Other,Old Ottawa,TEMPORARY PERMIT: Erect 2 temporary tents (334 m2 & 557 m2) for a special event (Tim Horton's Ottawa Dragon Boat Festival),0,6500,9600,1203274,Construction,2012-06-05
17,GENTIAN HGTS,,Ward 3,4M1427,31,LARCO CORPORATION,Semi - Detached,Nepean,Construct a 2 storey semi-detached dwelling with attached garage  (Models: Bel Canto 2011 A Rev & Amato 2011),2,252055,3240,1203275,Construction,2012-06-05
19,GENTIAN HGTS,,Ward 3,4M1427,31,LARCO CORPORATION,Semi - Detached,Nepean,Construct a 2 storey semi-detached dwelling with attached garage  (Models: Bel Canto 2011 A Rev & Amato 2011),2,252055,3240,1203275,Construction,2012-06-05
3895,GREENBANK RD,K2C 3H2,Ward 3,,7,MONARCH CORPORATION,Demolition,Nepean,Demolish a 1 storey detached dwelling,-1,20000,-2300,1203276,Demolition,2012-06-05
26,STONEHURST AVE,,Ward 15,35,4,COLIZZA BRUNI ARCHICTURE INC.,Semi - Detached,Old Ottawa,Construct 3 storey semi-detached dwelling,2,229613,3061,1203277,Construction,2012-06-05
28,STONEHURST AVE,K1Y 1R4,Ward 15,35,4,COLIZZA BRUNI ARCHICTURE INC.,Semi - Detached,Old Ottawa,Construct 3 storey semi-detached dwelling,2,229613,3061,1203277,Construction,2012-06-05
